# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5985413200470938624" 18.47574 1.76681 1.04086 0.08913 0.89186 0.10667 0.47
"Gaia EDR3 5985413204806656000" 18.49974 1.95501 1.04066 0.08910 0.88698 0.10775 0.43
"Gaia EDR3 5985413204806707968" 18.50179 1.74920 1.04071 0.08911 0.89002 0.10615 0.48
"Gaia EDR3 5985413445358802432" 18.52165 1.29127 1.04070 0.08897 0.89790 0.10556 0.50
"Gaia EDR3 5985413303560228352" 18.53645 1.86736 1.04049 0.08905 0.88775 0.10726 0.45
"Gaia EDR3 5985413170446773248" 18.56397 1.44111 1.04029 0.08891 0.89800 0.10579 0.50
"Gaia EDR3 5985413131772719488" 18.63231 1.77788 1.04007 0.08893 0.89126 0.11005 0.47
"Gaia EDR3 5985413544069550720" 18.65845 1.89460 1.04001 0.08889 0.88676 0.10865 0.44
"Gaia EDR3 5985413410965217792" 18.68623 1.28896 1.03977 0.08882 0.89603 0.10657 0.50
"Gaia EDR3 5985413376605461376" 18.69885 1.62632 1.03981 0.08885 0.89205 0.10669 0.50
"Gaia EDR3 5985413131751723904" 18.71154 1.13997 1.03963 0.08880 0.89833 0.10585 0.50
"Gaia EDR3 5985413342245736192" 18.72456 1.91088 1.03981 0.08886 0.88795 0.10829 0.43
"Gaia EDR3 5985413372270851072" 18.72587 1.92865 1.03980 0.08886 0.88673 0.10817 0.43
"Gaia EDR3 5985412375837209344" 18.73043 1.86570 1.03979 0.08885 0.88895 0.10902 0.44
"Gaia EDR3 5985413307885966720" 18.74053 1.93677 1.03977 0.08886 0.88643 0.10853 0.43
"Gaia EDR3 5985413995115799040" 18.74377 1.77960 1.03973 0.08885 0.89196 0.10690 0.47
"Gaia EDR3 5985413514044485120" 18.75775 1.82910 1.03971 0.08884 0.88984 0.10803 0.45
"Gaia EDR3 5985413342245745920" 18.76603 1.96598 1.03971 0.08883 0.88548 0.10911 0.41
"Gaia EDR3 5985413136087001984" 18.76722 1.75320 1.03967 0.08883 0.89266 0.10721 0.48
"Gaia EDR3 5985413342279573248" 18.77651 1.99552 1.03968 0.08882 0.88431 0.10790 0.42
"Gaia EDR3 5985412375837476224" 18.78165 1.54417 1.03956 0.08877 0.89497 0.10644 0.50
"Gaia EDR3 5985413239166263424" 18.78691 1.90451 1.03965 0.08881 0.88619 0.10852 0.42
"Gaia EDR3 5985413131752673408" 18.79436 1.73690 1.03959 0.08879 0.89214 0.10841 0.48
"Gaia EDR3 5985413995080598144" 18.79730 1.83224 1.03961 0.08881 0.88881 0.10904 0.45
"Gaia EDR3 5985413410965865088" 18.80287 1.55932 1.03951 0.08877 0.89458 0.10561 0.50
"Gaia EDR3 5985413376605483776" 18.81311 1.54312 1.03948 0.08876 0.89450 0.10585 0.50
"Gaia EDR3 5985413136087065984" 18.81781 1.43100 1.03944 0.08876 0.89609 0.10513 0.50
"Gaia EDR3 5985413307919843712" 18.82076 1.93092 1.03957 0.08880 0.88620 0.10999 0.42
"Gaia EDR3 5985413239166269568" 18.82605 1.94328 1.03957 0.08880 0.88631 0.10935 0.42
"Gaia EDR3 5985413440989376000" 18.82649 1.42157 1.03942 0.08875 0.89607 0.10556 0.50
"Gaia EDR3 5985413479684822144" 18.82851 1.83665 1.03955 0.08879 0.88710 0.10845 0.46
"Gaia EDR3 5985413342280788608" 18.83281 1.52171 1.03943 0.08875 0.89450 0.10478 0.50
"Gaia EDR3 5985413239166349696" 18.84138 1.87390 1.03952 0.08878 0.88538 0.10837 0.44
"Gaia EDR3 5985413273560096128" 18.84252 2.02901 1.03955 0.08879 0.88402 0.11021 0.43
"Gaia EDR3 5985413410965287808" 18.84460 1.86468 1.03951 0.08878 0.88615 0.10843 0.45
"Gaia EDR3 5985413548404319488" 18.85090 2.01887 1.03952 0.08878 0.88422 0.10943 0.43
"Gaia EDR3 5985413170446883712" 18.85861 2.00680 1.03951 0.08878 0.88568 0.10919 0.43
"Gaia EDR3 5985413410965859328" 18.85953 1.63165 1.03942 0.08875 0.89181 0.10724 0.50
"Gaia EDR3 5985413376605553280" 18.86619 1.30852 1.03929 0.08872 0.89530 0.10614 0.50
"Gaia EDR3 5985413136087087616" 18.88363 1.83899 1.03939 0.08874 0.88855 0.10938 0.46
"Gaia EDR3 5985413990760906496" 18.91334 1.42066 1.03921 0.08871 0.89337 0.10612 0.50
"Gaia EDR3 5985412517611783040" 18.92029 2.07101 1.03933 0.08874 0.88263 0.10945 0.43
"Gaia EDR3 5985413303550958336" 18.92163 1.91657 1.03930 0.08873 0.88764 0.10979 0.43
"Gaia EDR3 5985413239200340608" 18.96804 1.94723 1.03916 0.08869 0.88546 0.10662 0.42
"Gaia EDR3 5985413101727270016" 18.97594 1.36759 1.03895 0.08863 0.89182 0.10485 0.50
"Gaia EDR3 5985413234830941312" 18.98004 1.07381 1.03877 0.08856 0.89380 0.10434 0.50
"Gaia EDR3 5985414746680413440" 18.98920 1.65337 1.03902 0.08868 0.89012 0.10496 0.49
"Gaia EDR3 5985413307885902208" 19.00356 1.79417 1.03901 0.08864 0.88626 0.10577 0.46
"Gaia EDR3 5985414750994956800" 19.03937 1.39565 1.03872 0.08857 0.89077 0.10313 0.50
"Gaia EDR3 5985412483286057856" 19.04126 1.86690 1.03890 0.08862 0.88462 0.10418 0.43
"Gaia EDR3 5985413475349114240" 19.05015 1.37557 1.03866 0.08854 0.89075 0.10290 0.50
"Gaia EDR3 5985413410965211648" 19.05123 1.83845 1.03887 0.08861 0.88483 0.10473 0.44
"Gaia EDR3 5985413479684805376" 19.05983 1.52554 1.03873 0.08857 0.88918 0.10225 0.50
"Gaia EDR3 5985413342245807872" 19.06549 2.10983 1.03886 0.08860 0.87963 0.10694 0.44
"Gaia EDR3 5985413204806670976" 19.09406 1.82233 1.03872 0.08860 0.88409 0.10167 0.45
"Gaia EDR3 5985413239166297344" 19.11525 2.06983 1.03866 0.08858 0.87750 0.10528 0.43
"Gaia EDR3 5985413307885867136" 19.19552 1.84878 1.03835 0.08851 0.88051 0.10203 0.45
"Gaia EDR3 5985413337910702080" 19.20137 1.76689 1.03831 0.08849 0.88296 0.10256 0.47
"Gaia EDR3 5985413204807411328" 19.22829 1.76225 1.03820 0.08846 0.88130 0.10336 0.48
"Gaia EDR3 5985413204806681856" 19.25461 1.45824 1.03793 0.08837 0.88569 0.10366 0.51
"Gaia EDR3 5985413410965856896" 19.26818 1.80887 1.03804 0.08844 0.87866 0.10217 0.47
"Gaia EDR3 5985413410965238528" 19.26851 1.89786 1.03807 0.08846 0.87742 0.10106 0.44
"Gaia EDR3 5985413514044527104" 19.27737 1.93434 1.03804 0.08844 0.87802 0.10151 0.43
"Gaia EDR3 5985413445325051648" 19.28530 1.65000 1.03789 0.08837 0.88356 0.10347 0.50
"Gaia EDR3 5985413273526245120" 19.32979 1.45558 1.03756 0.08827 0.88654 0.10422 0.51
"Gaia EDR3 5985412483252033024" 19.33071 1.66169 1.03771 0.08832 0.88332 0.10251 0.50
"Gaia EDR3 5985413995080584448" 19.33554 1.61558 1.03767 0.08831 0.88416 0.10354 0.50
"Gaia EDR3 5985412380206837376" 19.34004 1.46866 1.03752 0.08827 0.88618 0.10407 0.51
"Gaia EDR3 5985412513292153472" 19.34107 1.53860 1.03759 0.08828 0.88564 0.10451 0.50
"Gaia EDR3 5985413239200344704" 19.41106 1.65684 1.03737 0.08823 0.88334 0.10513 0.50
"Gaia EDR3 5985413273526036224" 19.43474 1.89787 1.03740 0.08828 0.87694 0.10408 0.43
"Gaia EDR3 5985413136087081472" 19.44025 2.01152 1.03739 0.08827 0.87693 0.10398 0.43
"Gaia EDR3 5985413170446778880" 19.44652 1.57602 1.03712 0.08818 0.88745 0.10468 0.51
"Gaia EDR3 5985413376605498752" 19.52244 1.50561 1.03670 0.08807 0.89220 0.10496 0.51
"Gaia EDR3 5985413166111985536" 19.52294 1.89117 1.03700 0.08818 0.87822 0.10405 0.43
"Gaia EDR3 5985413342245715328" 19.54558 1.95074 1.03692 0.08817 0.87587 0.10351 0.42
"Gaia EDR3 5985413131772718976" 19.56147 1.63403 1.03666 0.08806 0.88938 0.10586 0.51
"Gaia EDR3 5985413204806558464" 19.56312 1.97137 1.03683 0.08816 0.87522 0.10381 0.43
"Gaia EDR3 5985413342245721216" 19.56809 2.92746 1.03618 0.08793 0.86674 0.10383 0.48
"Gaia EDR3 5985413166111460608" 19.59283 1.47040 1.03627 0.08794 0.89710 0.10730 0.51
"Gaia EDR3 5985413170446849536" 19.59560 2.15571 1.03658 0.08806 0.87224 0.10279 0.45
"Gaia EDR3 5985413273526144000" 19.61565 1.75577 1.03648 0.08803 0.88238 0.10603 0.46
"Gaia EDR3 5985413410965301120" 19.61887 1.71649 1.03645 0.08800 0.88692 0.10737 0.48
"Gaia EDR3 5985413303571406720" 19.65381 1.82306 1.03635 0.08799 0.88040 0.10759 0.44
"Gaia EDR3 5985412517611772544" 19.67014 1.90705 1.03626 0.08794 0.87623 0.10625 0.43
"Gaia EDR3 5985413342245820288" 19.67230 1.77339 1.03624 0.08797 0.88541 0.10702 0.45
"Gaia EDR3 5985413239200328832" 19.68369 1.57772 1.03600 0.08788 0.89468 0.10418 0.51
"Gaia EDR3 5985413239166222720" 19.69790 1.27477 1.03547 0.08769 0.90543 0.10790 0.53
"Gaia EDR3 5985413239166319488" 19.71774 1.37033 1.03552 0.08771 0.90307 0.10860 0.52
"Gaia EDR3 5985413200472154496" 19.77204 1.69962 1.03563 0.08778 0.88746 0.10830 0.48
"Gaia EDR3 5985413307885999104" 19.78789 0.93178 1.03366 0.08613 0.90571 0.10307 0.53
"Gaia EDR3 5985413239166350464" 19.80711 1.58278 1.03536 0.08774 0.89570 0.10616 0.51
"Gaia EDR3 5985412517611639424" 19.81217 1.38759 1.03505 0.08761 0.90371 0.10742 0.53
"Gaia EDR3 5985413204806695040" 19.82310 1.57572 1.03528 0.08770 0.89609 0.10664 0.51
"Gaia EDR3 5985413273560095232" 19.85980 1.86090 1.03526 0.08770 0.87926 0.10683 0.44
"Gaia EDR3 5985413410965293952" 19.86290 1.88537 1.03524 0.08770 0.87882 0.10693 0.43
"Gaia EDR3 5985413410965297280" 19.86836 1.60921 1.03509 0.08764 0.89293 0.10605 0.50
"Gaia EDR3 5985413239166431232" 19.88152 1.68229 1.03510 0.08767 0.88955 0.10762 0.48
"Gaia EDR3 5985413136087056000" 19.88331 1.75250 1.03512 0.08766 0.88414 0.10746 0.47
"Gaia EDR3 5985412380172695168" 19.88693 1.54929 1.03493 0.08761 0.89871 0.10778 0.51
"Gaia EDR3 5985413131772190848" 19.89074 1.49245 1.03481 0.08756 0.90128 0.10763 0.52
"Gaia EDR3 5985414819714563840" 19.89298 1.86832 1.03508 0.08764 0.87774 0.10582 0.44
"Gaia EDR3 5985413166127103360" 19.90207 1.73559 1.03501 0.08764 0.88424 0.10517 0.47
"Gaia EDR3 5985413307885941248" 19.90510 1.79503 1.03501 0.08763 0.88095 0.10722 0.45
"Gaia EDR3 5985413544068594944" 19.90861 1.82861 1.03498 0.08762 0.87992 0.10651 0.45
"Gaia EDR3 5985413514044541824" 19.92929 1.81044 1.03482 0.08761 0.87697 0.10594 0.45
"Gaia EDR3 5985412998648215936" 19.93059 1.43245 1.03455 0.08749 0.90460 0.10793 0.53
"Gaia EDR3 5985413514044494592" 19.95459 1.71726 1.03463 0.08756 0.88467 0.10555 0.47
"Gaia EDR3 5985413273526058880" 19.96066 1.91857 1.03467 0.08760 0.87475 0.10579 0.42
"Gaia EDR3 5985412483252884480" 19.97534 1.58276 1.03443 0.08749 0.89714 0.10812 0.50
"Gaia EDR3 5985413204806577024" 19.97567 1.65462 1.03448 0.08750 0.88922 0.10694 0.49
"Gaia EDR3 5985413307886833280" 20.00496 1.61948 1.03430 0.08745 0.89206 0.10610 0.50
"Gaia EDR3 5985413307885993344" 20.00963 1.35364 1.03393 0.08710 0.90275 0.10599 0.55
"Gaia EDR3 5985413514044561536" 20.02850 1.40842 1.03390 0.08712 0.90252 0.10793 0.54
"Gaia EDR3 5985413307919849216" 20.03106 1.76991 1.03419 0.08744 0.88291 0.10625 0.46
"Gaia EDR3 5985413509729825664" 20.03858 1.53314 1.03396 0.08716 0.90066 0.10760 0.52
"Gaia EDR3 5985412483252881920" 20.04089 1.00860 1.03160 0.08473 0.89858 0.10065 0.54
"Gaia EDR3 5985413307885991040" 20.04749 1.71267 1.03407 0.08740 0.88504 0.10516 0.48
"Gaia EDR3 5985412517611770496" 20.05327 1.58436 1.03400 0.08740 0.89583 0.10558 0.51
"Gaia EDR3 5985413136087117440" 20.07786 1.66769 1.03381 0.08726 0.89025 0.10388 0.48
"Gaia EDR3 5985414819714572160" 20.08197 1.54994 1.03367 0.08713 0.89782 0.10565 0.52
"Gaia EDR3 5985413170447848704" 20.09973 1.80292 1.03377 0.08737 0.88015 0.10449 0.45
"Gaia EDR3 5985413342246379392" 20.11138 1.58783 1.03354 0.08719 0.89405 0.10405 0.51
"Gaia EDR3 5985413410965178880" 20.13138 1.66852 1.03346 0.08724 0.88598 0.10173 0.49
"Gaia EDR3 5985413307886626816" 20.14040 1.68157 1.03340 0.08724 0.88676 0.10197 0.48
"Gaia EDR3 5985413170447671552" 20.14720 1.60579 1.03318 0.08694 0.89048 0.10294 0.51
"Gaia EDR3 5985413170447671296" 20.16129 1.53420 1.03303 0.08691 0.89304 0.10194 0.52
"Gaia EDR3 5985413342246378496" 20.17020 1.80952 1.03327 0.08721 0.88012 0.09972 0.45
"Gaia EDR3 5985413307886826880" 20.17179 1.98484 1.03327 0.08722 0.87164 0.09713 0.42
"Gaia EDR3 5985413445324981120" 20.17302 1.40030 1.03254 0.08637 0.89433 0.09953 0.55
