# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 1997849873627107328" 19.93877 1.18679 0.98083 0.06517 0.78228 0.07332 0.42
"Gaia EDR3 1997853142096762752" 19.94777 1.29431 0.97976 0.06546 0.78293 0.07222 0.50
"Gaia EDR3 1997853142096779392" 19.95759 1.12857 0.97859 0.06533 0.78021 0.07371 0.41
"Gaia EDR3 1997852867218928384" 19.96415 1.48659 0.97671 0.06548 0.78088 0.06990 0.63
"Gaia EDR3 1997853039017597696" 20.05485 1.16241 0.96781 0.06516 0.76743 0.07324 0.41
"Gaia EDR3 1997853928076422016" 20.06405 1.27074 0.96588 0.06534 0.76602 0.07045 0.45
"Gaia EDR3 1997853073377312768" 20.09339 1.38257 0.96312 0.06514 0.76078 0.06913 0.53
"Gaia EDR3 1997852832859211648" 20.11578 1.59643 0.95962 0.06678 0.76084 0.06878 0.60
"Gaia EDR3 1997854134234886016" 20.11897 1.31208 0.96126 0.06549 0.76011 0.06969 0.46
"Gaia EDR3 1997853240881634816" 20.12131 1.05992 0.96215 0.06647 0.76450 0.07327 0.41
"Gaia EDR3 1997853932370700160" 20.14346 1.44774 0.95867 0.06574 0.75676 0.06947 0.56
"Gaia EDR3 1997853137802392064" 20.14376 1.41677 0.95855 0.06554 0.75705 0.06982 0.54
"Gaia EDR3 1997853069082867200" 20.19157 1.38445 0.95224 0.06681 0.75316 0.06998 0.49
"Gaia EDR3 1997853928076427264" 20.20504 1.58846 0.94823 0.06773 0.75367 0.07029 0.56
"Gaia EDR3 1997853039021430272" 20.29797 1.18646 0.93912 0.06846 0.75356 0.07205 0.37
"Gaia EDR3 1997853103442612096" 20.41997 1.35566 0.92813 0.06897 0.74627 0.07008 0.33
"Gaia EDR3 1997854138533712384" 20.47450 1.07411 0.92938 0.06981 0.75142 0.07141 0.36
"Gaia EDR3 1997852901583205632" 20.55987 0.87749 0.93074 0.06992 0.75395 0.07180 0.41
"Gaia EDR3 1997853554418145536" 20.57118 1.31441 0.92400 0.06984 0.74576 0.07050 0.33
