EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 3035355058551198464,-0.045705,0.008949,112.78360209543,-9.96105371743,0.133,0.3974,-0.903,0.345,0.133,0.32,19.85001,0.00453,1.274885,0.08265933678321333,0.9972,1
Gaia EDR3 3035402410563851392,-0.058273,0.051988,112.77084946723,-9.91801284306,-0.1295,0.3008,-0.838,0.256,0.037,0.238,19.49485,0.003992,1.195707,0.05395719342271421,0.9962,1
Gaia EDR3 3035355024191447168,-0.054629,0.004859,112.77454093231,-9.9651424754,0.1747,0.3377,-0.916,0.302,0.133,0.274,19.662653,0.005219,1.233387,0.05548805586020499,0.9959,1
Gaia EDR3 3035402097036253568,-0.047722,0.026697,112.78155707186,-9.94330556717,-0.0236,0.1188,-0.92,0.107,0.071,0.098,18.039618,0.002972,0.972424,0.01688898180254499,0.9974,1
Gaia EDR3 3035355165923670272,-0.032784,0.012535,112.7967210611,-9.95746926514,-0.173,0.2734,-0.746,0.222,-0.228,0.208,19.37769,0.003722,1.292749,0.04865879252553784,0.9976,1
Gaia EDR3 3035402582371469312,-0.031641,0.054418,112.79788551446,-9.91558630514,0.5232,0.2976,-0.604,0.233,-0.034,0.213,19.21226,0.00353,1.089283,0.044966763412310436,0.9974,1
Gaia EDR3 3035402101326273536,-0.041572,0.021152,112.78779997423,-9.94885095973,0.4983,0.2211,-0.502,0.189,0.047,0.173,19.084663,0.003848,0.947754,0.04508600213352348,0.9983,1
Gaia EDR3 3035355578240387328,-0.004079,0.036055,112.82586483793,-9.93395070056,0.525,0.1264,-0.615,0.11,-0.154,0.103,18.20257,0.003,0.977049,0.020033419068664807,0.9977,1
Gaia EDR3 3035402548012043136,-0.010994,0.045377,112.81884495539,-9.92462874954,-0.1582,0.2747,-0.428,0.232,-0.279,0.217,19.37425,0.00365,1.096865,0.04604346831005745,0.9965,1
Gaia EDR3 3035402616722191872,-0.022707,0.056136,112.80695463796,-9.91386892397,0.5322,0.2923,-0.472,0.247,0.027,0.226,19.418146,0.00381,1.074888,0.0753317562303162,0.9952,1
Gaia EDR3 3035355028484801792,-0.050088,-0.002496,112.77915022471,-9.97249793808,-0.106,0.1042,-0.877,0.103,0.171,0.099,17.902393,0.002925,0.944477,0.019489177977180208,0.9958,1
Gaia EDR3 3035355165933230976,-0.032756,0.014488,112.79674961488,-9.95551664315,0.2912,0.3821,-0.931,0.293,0.179,0.304,18.872679,0.004446,,,0.9973,1
