_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.124875 0.106164 0.065750 58.2 "Gaia EDR3 3358196106536811136" 103.43601144739 0.4751 16.98271370251 0.4092 3358196106536811136 1636042515805110273 1116690344 2016.0 4.5779 0.5362 8.5376 8.144 -0.395 0.657 -8.134 0.430 0.0683 -0.1072 -0.3005 -0.1776 -0.3535 -0.3067 -0.2920 0.3492 0.0412 0.0969 157 0 156 1 3.2063 278.47 2.232 7.2 95 0 "" 0.7029 0.1294 0.026 0.137 -0.092 -0.109 0.053 18 12 0.9499 18 7 0 0.15 1.4e+02 11 0 1.188 0.17 0.33 0.39 0.84 -75.700 30.534 -20.661 -38.851 0 155 336.8 4.406 76.451 19.368837 0.014467 15 80.28 10.29 7.799 20.577084 0.139236 18 498.4 11.51 43.309 18.004020 0.025353 0 1 0 2 0 1.718 2.573063 1.208246 1.364817 "" "" 0 "" "" "" 197.9704583533 8.1491190024 102.9083985577 -5.8565163963 128371034360349787 "" "" 535118343 19.349918 0.014226 342.8 0.300 103.43601328098 10.6687 16.98274985421 7.0041 0.1193 2.5730621088905785 0.14153036912894998
0.138546 0.120170 0.068952 60.2 "Gaia EDR3 3358196136599239168" 103.45065752485 0.0577 16.98590717778 0.0475 3358196136599239168 1636042515805110273 135750537 2016.0 0.3446 0.0602 5.7240 0.200 -0.106 0.072 -0.169 0.052 0.2397 -0.0822 -0.2287 0.0820 -0.2440 0.0301 -0.3661 0.3588 0.1765 0.1237 189 0 187 2 3.3328 262.99 0.197 2.2 31 0 1.598 "" "" "" "" "" "" "" 22 15 0.10274 24 9 0 0.049 99 0 0 1.178 0.25 0.25 0.44 0.87 -74.843 -15.979 -20.684 -37.261 0 153 6680 4.555 1466.571 16.125475 0.002853 14 3905 24.77 157.639 16.359457 0.007431 12 4131 42.6 96.984 15.707676 0.011816 0 1 0 0 0 1.203 0.651781 0.233982 0.417799 "" "" 0 "" "" "" 197.9737540935 8.1631103944 102.9221198802 -5.8520346106 128381034506613592 "" "" 535118383 16.125475 0.002853 6680 0.014 103.45065801869 1.1649 16.98590792940 0.8547 0.1145 0.6517830697214162 0.013958439128594373
0.142954 0.125475 0.068497 61.4 "Gaia EDR3 3358196136599239424" 103.45620482482 0.1041 16.98544922718 0.0948 3358196136599239424 1636042515805110273 30635012 2016.0 0.2544 0.0987 2.5791 2.130 -0.760 0.143 -1.990 0.118 -0.2076 -0.2416 -0.4941 0.3299 -0.1079 0.3058 -0.5982 0.2741 -0.0663 -0.3155 187 0 185 2 -0.1173 184.59 0.000 0 31 0 1.487 "" "" "" "" "" "" "" 22 15 0.22545 23 9 0 0.061 2.5 0 0 0.992 0.2 0.18 0.37 0.88 -103.108 14.225 -18.047 -38.932 0 185 1804 2.107 856.521 17.546570 0.003033 21 843.1 15.34 54.952 18.023788 0.019954 21 1351 13.5 100.103 16.920937 0.011486 0 0 0 0 0 1.216 1.102852 0.477219 0.625633 "" "" 0 "" "" "" 197.9765166820 8.1676796551 102.9274726863 -5.8519970234 128381034562153045 "" "" 535118400 17.546570 0.003033 1804 -0.010 103.45620835807 2.3344 16.98545807193 1.9519 -0.3284 1.1028572681703572 0.0230232714775368
0.129329 0.108091 0.071009 56.7 "Gaia EDR3 3358196136599240320" 103.43802964056 0.3382 16.98797221376 0.2966 3358196136599240320 1636042515805110273 1261186230 2016.0 0.5063 0.3824 1.3242 2.894 -0.999 0.448 -2.716 0.303 0.0013 -0.0669 -0.4189 -0.0950 -0.3559 -0.2323 -0.3990 0.4137 0.0192 0.1283 165 0 164 1 1.4133 193.75 0.890 1.4 31 0 1.517 "" "" "" "" "" "" "" 19 13 0.66015 19 8 0 0.067 4.8 0 0 1.078 0.19 0.28 0.38 0.85 -67.367 28.384 -22.952 -39.055 0 163 360.9 1.454 248.239 19.293987 0.005169 15 157.7 8.777 17.964 19.844189 0.060505 16 303.3 10.97 27.649 18.543175 0.039451 0 0 0 0 0 1.277 1.301014 0.550201 0.750813 "" "" 0 "" "" "" 197.9665364075 8.1531569487 102.9098392650 -5.8511012872 128381034380316044 "" "" "" 19.293987 0.005169 360.9 0.030 103.43803428199 7.3176 16.98798428581 4.9724 0.1404 1.300990872034614 0.07222954844258654
0.135240 0.115024 0.071130 58.3 "Gaia EDR3 3358196136599247616" 103.44527841691 0.0447 16.98808847626 0.0383 3358196136599247616 1636042515805110273 1771267367 2016.0 0.2720 0.0463 5.8810 1.344 -1.256 0.054 -0.476 0.043 -0.0228 -0.1540 -0.3526 0.1155 -0.2026 0.0784 -0.4123 0.2506 0.0622 -0.1024 201 0 200 1 2.7283 264.18 0.163 2.4 31 1 1.602 "" "" "" "" "" "" "" 23 16 0.078546 24 10 0 0.031 1.7e+02 0 0 1.139 0.16 0.19 0.33 0.87 -67.791 3.970 -21.134 -38.121 0 199 8064 4.696 1717.412 15.920935 0.002827 21 4707 13.9 338.603 16.156590 0.004251 20 4844 10.91 444.065 15.534835 0.004501 0 0 0 1 0 1.184 0.621755 0.235655 0.386100 "" "" 0 "" "" "" 197.9694973911 8.1594404089 102.9167670160 -5.8503411569 128381034452826206 "" "" 535118370 15.920935 0.002827 8064 -0.002 103.44528425598 0.8833 16.98809059221 0.7056 -0.1081 0.6217491867253866 0.006190974432911165
0.137772 0.116360 0.073767 57.6 "Gaia EDR3 3358196136599247872" 103.44667711971 0.1145 16.99072466206 0.1010 3358196136599247872 1636042515805110273 1218103670 2016.0 0.2307 0.1041 2.2151 0.942 0.288 0.160 -0.897 0.124 -0.1690 -0.2414 -0.5281 0.2748 -0.0902 0.2378 -0.6002 0.2391 -0.1231 -0.1344 191 0 188 3 1.0134 210.66 0.185 0.52 31 0 1.578 "" "" "" "" "" "" "" 22 14 0.23825 24 10 0 0.016 1.7e+02 0 0 1.052 0.14 0.18 0.3 0.88 -81.016 14.764 -21.347 -39.088 0 170 1781 2.24 795.383 17.560562 0.003075 18 1054 20.14 52.359 17.781015 0.020923 16 1141 16.95 67.292 17.104969 0.016571 0 2 0 1 0 1.232 0.676046 0.220453 0.455593 "" "" 0 "" "" "" 197.9676947910 8.1617972967 102.9178594615 -5.8475920168 128381034466799370 "" "" 535118373 17.560562 0.003075 1781 0.042 103.44667578013 2.6181 16.99072864981 2.0509 -0.1507 0.676061753728316 0.026690525955656286
0.133135 0.113281 0.069946 58.3 "Gaia EDR3 3358196136599248000" 103.44345507261 0.3796 16.98690619551 0.3332 3358196136599248000 1636042515805110273 1158236836 2016.0 0.3260 0.4221 0.7725 1.950 -0.929 0.500 -1.714 0.336 0.0310 -0.0573 -0.4539 -0.1395 -0.3783 -0.2745 -0.4274 0.4079 0.0390 0.1804 166 0 166 0 -0.5759 157.25 0.000 0 31 0 1.402 "" "" "" "" "" "" "" 19 13 0.74677 19 8 0 0.011 67 0 0 0.966 0.2 0.28 0.39 0.85 -65.045 27.271 -22.978 -38.874 0 164 284.5 1.123 253.299 19.551971 0.005096 17 120.5 12.72 9.474 20.136013 0.114640 19 231.9 9.316 24.892 18.834654 0.043781 0 2 0 1 0 1.238 1.301359 0.584042 0.717318 "" "" 0 "" "" "" 197.9697998247 8.1573549918 102.9151321765 -5.8516804339 128381034434844773 "" "" "" 19.551971 0.005096 284.5 -0.009 103.44345938795 8.1864 16.98691381410 5.5203 0.1943 1.3013408222440965 0.12271052547790218
0.130024 0.111383 0.067083 58.9 "Gaia EDR3 3358196140894332416" 103.44146857501 0.6954 16.98404420050 0.5641 3358196140894332416 1636042515805110273 188516320 2016.0 0.7583 0.7266 1.0437 2.232 -2.218 1.130 0.255 0.771 0.2128 -0.1021 -0.1557 -0.0453 -0.2323 -0.0495 -0.2555 0.0508 0.1355 0.2900 152 0 152 0 0.3493 159.04 0.000 0 95 0 "" 1.7178 0.2051 -0.038 0.009 0.052 -0.221 -0.163 18 14 1.6177 18 4 0 0.079 1e+02 0 0 1.018 0.16 0.19 0.35 0.88 -81.737 13.946 -19.693 -38.398 0 151 129.9 1.027 126.457 20.403759 0.009017 15 43.44 4.981 8.721 21.243876 0.124534 16 124.5 15.06 8.270 19.509789 0.131348 0 0 0 0 0 1.293 1.734087 0.840117 0.893971 "" "" 0 "" "" "" 197.9715587512 8.1543937644 102.9134980766 -5.8547066382 128381034414601363 "" "" "" 20.399320 0.008984 130.4 -0.006 103.44147888164 18.2012 16.98404306604 12.4850 0.2888 1.7340699197744698 0.18100216001903857
0.131464 0.116463 0.060985 62.4 "Gaia EDR3 3358196140894334080" 103.44677686589 0.8261 16.97794334210 0.7214 3358196140894334080 1636042515805110273 1275261261 2016.0 1.0427 0.7626 1.3672 2.784 0.324 1.020 -2.765 0.750 -0.6151 -0.5279 -0.7682 0.5893 0.3164 0.4784 -0.7841 0.6792 -0.5035 -0.5243 125 0 124 1 -0.7453 119.79 0.000 9.3e-16 95 0 "" 1.1437 0.1707 0.448 -0.365 -0.472 -0.449 0.446 15 11 1.8071 18 7 0 0.059 1.2e+02 0 0 0.949 0.22 0.45 0.4 0.85 -112.990 37.769 -18.326 -40.607 0 123 205.2 1.257 163.202 19.907124 0.007201 15 92.29 12.67 7.285 20.425673 0.149069 14 155.4 9.712 16.000 19.269285 0.067965 0 0 0 2 0 1.207 1.156387 0.518549 0.637838 "" "" 0 "" "" "" 197.9793454268 8.1562865887 102.9191496371 -5.8603090921 128371034468274111 "" "" "" 19.909578 0.007215 204.7 -0.025 103.44677536133 16.9623 16.97795563217 12.5665 -0.5369 1.1563993403789823 0.16383279756434135
0.137712 0.120707 0.066291 61.2 "Gaia EDR3 3358196140896542720" 103.45121767991 0.0784 16.98324659016 0.0678 3358196140896542720 1636042515805110273 854118854 2016.0 0.5954 0.0800 7.4452 1.706 0.653 0.104 -1.576 0.078 0.0291 -0.2813 -0.4560 0.1150 -0.2800 0.0489 -0.5004 0.3208 0.0693 -0.0138 188 0 188 0 -1.4932 162.03 0.000 0 31 0 1.467 "" "" "" "" "" "" "" 22 15 0.15023 23 9 0 0.017 87 0 0 0.921 0.26 0.19 0.45 0.87 -98.874 -1.482 -18.568 -38.336 0 179 2765 2.366 1168.694 17.083239 0.002908 20 1253 13.95 89.873 17.593332 0.012399 18 2158 13.06 165.266 16.412535 0.007579 0 1 0 0 0 1.234 1.180798 0.510094 0.670704 "" "" 0 "" "" "" 197.9764075405 8.1624271038 102.9229048427 -5.8546338351 128381034512190399 "" "" 535118385 17.083239 0.002908 2765 -0.000 103.45121464406 1.6942 16.98325359485 1.2821 -0.0207 1.1808026000225738 0.014531635175399552
0.134829 0.113856 0.072219 57.6 "Gaia EDR3 3358196140896542976" 103.44405794697 0.0401 16.98917871476 0.0343 3358196140896542976 1636042515805110273 86168288 2016.0 0.4753 0.0413 11.5204 2.572 -2.568 0.049 -0.133 0.039 -0.0155 -0.1556 -0.3579 0.1142 -0.2072 0.0761 -0.4163 0.2449 0.0590 -0.0829 200 0 199 1 -0.1792 198.34 0.000 0 31 0 1.579 "" "" "" "" "" "" "" 23 16 0.070796 24 10 0 0.04 97 0 0 0.989 0.16 0.19 0.34 0.87 -69.346 3.205 -20.981 -38.109 0 199 8104 4.115 1969.074 15.915658 0.002810 22 4584 18.11 253.059 16.185530 0.005118 22 5154 19 271.281 15.467593 0.005505 0 1 0 2 0 1.202 0.717936 0.269872 0.448065 "" "" 0 "" "" "" 197.9679908934 8.1588684104 102.9154968857 -5.8493641559 128381034440647511 "" "" 535118367 15.915658 0.002810 8104 0.008 103.44406988155 0.7989 16.98917930722 0.6362 -0.0890 0.7179277917433158 0.007516370801290856
0.156741 0.141324 0.067788 64.4 "Gaia EDR3 3358196170958972032" 103.47277564870 0.3567 16.98472917702 0.3099 3358196170958972032 1636042515805110273 1489004699 2016.0 0.2705 0.4004 0.6755 1.128 0.486 0.482 -1.018 0.319 0.0500 -0.1311 -0.4640 -0.0943 -0.3526 -0.2397 -0.4262 0.4142 -0.0164 0.1745 157 0 157 0 0.1175 160.23 0.000 0 95 0 "" 1.3744 0.0981 0.084 0.051 -0.156 -0.080 0.079 18 13 0.71496 18 7 0 0.052 1.2 0 0 1.005 0.23 0.25 0.45 0.84 -79.494 22.919 -21.122 -38.797 0 155 314.8 1.281 245.694 19.442347 0.005208 16 144 10.5 13.711 19.942877 0.079235 16 234.3 11.87 19.731 18.823524 0.055156 0 1 0 1 0 1.202 1.119352 0.500530 0.618822 "" "" 0 "" "" "" 197.9841801452 8.1816129558 102.9434019086 -5.8512384207 128381034727812140 "" "" "" 19.445064 0.005217 314 -0.027 103.47277339017 7.8792 16.98473370165 5.2496 0.1843 1.1193510435809557 0.09654093008871707
0.156563 0.139890 0.070306 63.3 "Gaia EDR3 3358196170958978304" 103.47127842616 0.4922 16.98724763008 0.4389 3358196170958978304 1636042515805110273 1340629898 2016.0 -0.3299 0.5494 -0.6006 1.008 -0.577 0.693 -0.826 0.475 0.0044 -0.1301 -0.4925 -0.0064 -0.3243 -0.1576 -0.4765 0.4291 -0.0639 0.0459 157 0 157 0 1.3485 186.39 1.269 1.5 31 0 1.549 "" "" "" "" "" "" "" 18 14 1.0142 18 7 0 0.019 1.2e+02 0 0 1.076 0.25 0.24 0.45 0.85 -78.415 23.356 -22.100 -39.106 0 151 228.5 1.222 186.982 19.790056 0.006427 17 142.2 11.36 12.519 19.955992 0.086771 17 168.5 14.28 11.793 19.181630 0.092145 0 3 0 2 0 1.360 0.774363 0.165936 0.608427 "" "" 0 "" "" "" 197.9812592626 8.1814280426 102.9417329272 -5.8488643093 128381034712795221 "" "" "" 19.790056 0.006427 228.5 0.162 103.47128110726 11.3453 16.98725130322 7.8178 0.0526 0.7743343477647606 0.1265710298529421
0.150353 0.131730 0.072479 61.2 "Gaia EDR3 3358196170958982528" 103.46274815558 0.4132 16.98942685802 0.3611 3358196170958982528 1636042515805110273 562954416 2016.0 0.4125 0.4658 0.8856 5.684 -3.380 0.556 -4.570 0.375 0.0492 -0.0767 -0.4351 -0.1387 -0.3689 -0.2673 -0.3911 0.3967 0.0133 0.1886 156 0 156 0 -1.1188 138.29 0.000 0 95 0 "" 1.3328 0.1132 0.055 0.063 -0.143 -0.039 0.018 18 13 0.82539 18 7 0 0.061 98 0 0 0.934 0.23 0.25 0.45 0.85 -80.988 23.677 -21.253 -38.941 0 156 251.2 1.174 213.969 19.687336 0.005774 14 110.7 24.84 4.458 20.228012 0.243587 15 252.4 12.72 19.850 18.742718 0.054827 0 1 0 1 0 1.446 1.485294 0.540676 0.944618 "" "" 0 "" "" "" 197.9756716943 8.1750473209 102.9333638398 -5.8474542381 128381034627417794 "" "" "" 19.686421 0.005770 251.4 0.177 103.46276386483 9.0810 16.98944716926 6.1446 0.2019 1.4852618663104664 0.24967539054891985
0.154650 0.135136 0.075198 60.9 "Gaia EDR3 3358196170958989568" 103.46631130117 0.1109 16.99214381486 0.0999 3358196170958989568 1636042515805110273 1241958538 2016.0 0.2506 0.1055 2.3740 0.090 0.002 0.150 -0.090 0.122 -0.1906 -0.2501 -0.5136 0.3183 -0.1033 0.2696 -0.5968 0.3224 -0.1026 -0.2554 192 0 189 3 -0.5897 179.37 0.089 0.12 31 0 1.543 "" "" "" "" "" "" "" 22 15 0.23323 23 9 0 0.019 1.1e+02 0 0 0.968 0.21 0.18 0.38 0.88 -95.143 10.833 -19.182 -38.851 0 183 1625 1.818 893.707 17.660273 0.003011 18 859.7 17.79 48.315 18.002720 0.022644 16 1076 9.857 109.118 17.168806 0.010644 0 0 0 0 0 1.191 0.833914 0.342447 0.491467 "" "" 0 "" "" "" 197.9747109737 8.1793004869 102.9365201140 -5.8444318194 128391034663191076 "" "" 535118437 17.660273 0.003011 1625 -0.011 103.46631129103 2.4633 16.99214421403 2.0054 -0.2691 0.8339569090622163 0.025021383124530432
0.162310 0.145161 0.072613 63.4 "Gaia EDR3 3358196175254037504" 103.47679191814 0.6874 16.98955122533 0.6129 3358196175254037504 1636042515805110273 1171896853 2016.0 0.7167 0.6340 1.1305 3.339 1.498 1.329 -2.984 1.306 -0.0342 -0.1286 -0.5234 0.1750 -0.1729 0.1716 -0.5257 0.1866 0.0119 -0.5978 147 0 147 0 -0.9950 137.32 0.000 8.5e-16 95 0 "" 1.2414 0.1770 0.035 0.008 0.048 0.074 -0.078 17 12 2.3323 18 5 0 0.082 1.1e+02 0 0 0.939 0.21 0.24 0.32 0.93 -123.510 32.097 -19.270 -40.616 0 147 140.5 1.087 129.215 20.318422 0.008843 14 35.2 5.499 6.401 21.472254 0.169654 14 142.2 8.967 15.863 19.365347 0.068550 0 0 0 0 1 1.263 2.106907 1.153831 0.953075 "" "" 0 "" "" "" 197.9814987983 8.1871772915 102.9467946112 -5.8460794637 128381034767957965 "" "" "" 20.307743 0.008765 141.9 -0.087 103.47678495487 21.6345 16.98956448760 21.2324 -0.5890 2.106906090786701 0.18297695616321696
0.157490 0.139085 0.073882 62.0 "Gaia EDR3 3358196175254042240" 103.47043978461 1.0435 16.99082435157 0.8995 3358196175254042240 1636042515805110273 720620306 2016.0 -0.0613 1.0993 -0.0558 2.095 0.154 1.467 -2.089 1.259 -0.5626 -0.5834 -0.6079 0.5076 0.2715 0.4291 -0.4589 0.6027 -0.5534 -0.5211 122 0 121 1 2.6955 170.56 2.002 1.1 95 0 "" 1.3093 0.2744 0.363 -0.403 -0.345 -0.442 0.196 14 11 2.5548 15 4 0 0.38 1.8e+02 0 0 1.180 0.42 0.46 0.46 0.95 -137.269 42.393 -14.711 -42.133 0 113 160.1 1.328 120.521 20.176577 0.009421 12 67.78 10.28 6.593 20.760721 0.164711 13 145.1 10.94 13.258 19.343931 0.081977 0 0 0 0 0 1.330 1.416790 0.584145 0.832645 "" "" 0 "" "" "" 197.9776556849 8.1822727012 102.9405952900 -5.8453778462 128381034704199500 "" "" "" 20.176501 0.009420 160.1 0.069 103.47043906794 24.1184 16.99083363545 20.5797 -0.5373 1.4167728682888097 0.1839895682893805
0.146415 0.129411 0.068486 62.1 "Gaia EDR3 3358196175254058368" 103.46031991035 1.9496 16.98543545176 1.5901 3358196175254058368 1636042515805110273 226808411 2016.0 "" "" "" "" "" "" "" "" 0.6381 "" "" "" "" "" "" "" "" "" 59 0 59 0 -0.8170 45.35 0.000 6.8e-16 3 0 "" "" "" "" "" "" "" "" 7 6 19.916 9 2 2 0.13 6.1 0 0 "" 0.29 0.22 0.43 0.95 -104.543 32.492 -23.953 -41.313 0 58 109.9 1.186 92.739 20.584503 0.012027 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 197.9782699318 8.1712119598 102.9314130037 -5.8516444840 "" "" "" "" 20.584503 0.012027 109.9 "" 103.46031991035 1.9496 16.98543545176 1.5901 0.6381 25.3385422158 ""
0.149267 0.131842 0.069987 62.0 "Gaia EDR3 3358196175255037440" 103.46286347290 0.9269 16.98693452979 0.7850 3358196175255037440 1636042515805110273 326703570 2016.0 1.8911 0.8646 2.1873 8.813 8.730 1.333 1.208 0.929 0.1745 0.0649 -0.5238 -0.1204 -0.3232 -0.1438 -0.5528 0.2419 0.1837 0.3302 150 0 148 2 0.6042 162.00 1.863 1.2 95 0 "" 1.4437 0.2656 -0.016 0.190 -0.040 0.206 0.123 17 13 2.0059 17 6 0 0.043 1.1e+02 0 0 1.034 0.31 0.24 0.4 0.86 -35.744 -11.357 -26.890 -36.791 0 140 110.8 0.9744 113.675 20.576330 0.009941 8 45.91 13.43 3.419 21.183823 0.317576 11 127.9 14.62 8.748 19.481033 0.124171 0 0 0 0 0 1.569 1.702789 0.607492 1.095297 "" "" 0 "" "" "" 197.9779842609 8.1740553416 102.9337074528 -5.8499254764 128381034628724818 "" "" "" 20.572370 0.009907 111.2 0.273 103.46282290198 21.8355 16.98692916194 15.3098 0.3257 1.702762515230905 0.34099927172091693
0.166603 0.148410 0.075703 63.0 "Gaia EDR3 3358196205318731648" 103.48019132851 0.0354 16.99263867794 0.0317 3358196205318731648 1636042515805110273 1311653002 2016.0 0.9156 0.0359 25.4914 5.157 -4.937 0.045 1.488 0.037 -0.1671 -0.2420 -0.3344 0.3135 -0.1629 0.2787 -0.4539 0.2074 -0.0620 -0.2105 193 0 191 2 6.5723 356.48 0.169 5.8 31 0 1.539 "" "" "" "" "" "" "" 22 16 0.068526 23 9 0 0.018 1e+02 0 0 1.357 0.2 0.17 0.37 0.88 -100.228 9.175 -18.246 -38.823 0 190 1.796e+04 6.537 2747.049 15.051670 0.002784 19 9333 28.72 324.955 15.413512 0.004353 18 1.232e+04 17.58 700.974 14.521394 0.004084 0 1 0 1 0 1.206 0.892118 0.361842 0.530276 "" "" 0 "" "" "" 197.9801320036 8.1914517874 102.9497591513 -5.8427024582 128391034801961667 "" "" 535118484 15.051670 0.002784 1.796e+04 -0.002 103.48021427392 0.7391 16.99263206458 0.6064 -0.2312 0.8921436091779498 0.005969173555124004
0.169994 0.148062 0.083520 60.6 "Gaia EDR3 3358196209615999360" 103.47983426679 0.0393 17.00045615288 0.0349 3358196209615999360 1636042515805110273 977249422 2016.0 1.0039 0.0431 23.2856 6.890 -2.738 0.051 -6.322 0.039 0.0103 -0.1634 -0.3161 0.1698 -0.2972 0.0736 -0.3698 0.2876 -0.0420 -0.0208 218 0 217 1 -0.1163 218.05 0.000 0 31 0 1.491 "" "" "" "" "" "" "" 25 16 0.072856 26 10 0 0.016 1e+02 0 0 0.993 0.25 0.2 0.41 0.88 -73.532 -8.927 -22.003 -38.102 0 208 7863 4.077 1928.744 15.948392 0.002812 21 3706 15.55 238.407 16.416256 0.005341 20 5924 25.4 233.205 15.316431 0.005997 0 1 0 1 0 1.225 1.099825 0.467864 0.631961 "" "" 0 "" "" "" 197.9728797285 8.1945666163 102.9486849481 -5.8349508427 128401034798381057 "" "" 536118512 15.948392 0.002812 7863 -0.002 103.47984698970 0.8304 17.00048425231 0.6414 -0.0318 1.099818181242462 0.008030201668815655
0.168967 0.149833 0.078102 62.5 "Gaia EDR3 3358196209616001024" 103.48168168823 0.2781 16.99503627115 0.2496 3358196209616001024 1636042515805110273 288291406 2016.0 1.0828 0.2813 3.8487 4.300 0.138 0.361 -4.298 0.299 -0.1174 -0.0946 -0.5192 0.1210 -0.3097 0.0275 -0.4499 0.2944 0.0291 -0.0318 146 0 146 0 0.5932 163.53 0.551 0.84 95 0 "" 1.2736 0.0752 0.003 0.060 -0.050 -0.022 -0.002 17 14 0.52887 18 7 0 0.049 97 0 0 1.033 0.25 0.21 0.39 0.94 -98.003 30.059 -23.994 -40.696 0 140 489.4 1.476 331.641 18.963188 0.004279 16 129.5 11.6 11.162 20.057919 0.097308 15 554.7 12.66 43.799 17.887743 0.025075 0 1 0 0 0 1.398 2.170176 1.094730 1.075445 "" "" 0 "" "" "" 197.9785843810 8.1937827511 102.9509609805 -5.8401824466 128391034816744552 "" "" 535118493 18.951389 0.004252 494.8 0.039 103.48168104529 5.9207 16.99505537409 4.9001 -0.0374 2.1702015299594564 0.10049005147273496
0.146205 0.125535 0.074945 59.2 "Gaia EDR3 3358196239678464640" 103.45627239478 1.5879 16.99189711703 1.3874 3358196239678464640 1636042515805110273 339574961 2016.0 "" "" "" "" "" "" "" "" -0.2077 "" "" "" "" "" "" "" "" "" 69 0 69 0 1.3763 80.09 1.780 0.44 3 0 "" "" "" "" "" "" "" "" 8 8 4.0077 8 3 0 0.12 17 0 0 "" 0.43 0.36 0.69 0.81 -82.527 29.097 -23.724 -39.332 0 66 92.44 1.292 71.524 20.772718 0.015428 6 43.07 11.22 3.839 21.253126 0.282859 7 66.02 4.438 14.876 20.198704 0.073086 0 0 0 0 0 1.180 1.054422 0.480408 0.574015 "" "" 0 "" "" "" 197.9706887817 8.1705607690 102.9269342597 -5.8455710941 128391034563140823 "" "" "" 20.772718 0.015428 92.44 -0.042 103.45627239478 1.5879 16.99189711703 1.3874 -0.2077 1.0544234827524726 0.29215089949400785
0.143851 0.120608 0.078403 57.0 "Gaia EDR3 3358196239678472576" 103.45112196183 0.6579 16.99535791351 0.6274 3358196239678472576 1636042515805110273 350352870 2016.0 0.5678 0.7610 0.7461 1.342 -0.095 0.889 -1.339 0.721 -0.1945 0.0303 -0.4039 0.0320 -0.4280 -0.1570 -0.3341 0.4444 -0.0238 -0.1857 148 0 148 0 0.2201 156.60 0.225 0.02 31 0 1.513 "" "" "" "" "" "" "" 17 13 1.315 19 7 0 0.0083 91 1 0 1.011 0.25 0.46 0.4 0.92 -92.318 40.884 -23.901 -40.622 0 148 149.5 1.145 130.502 20.250854 0.008764 13 97.88 10.34 9.468 20.361814 0.114710 16 87.19 10.56 8.259 19.896782 0.131512 0 1 0 1 0 1.238 0.465033 0.110960 0.354073 "" "" 0 "" "" "" 197.9653668045 8.1676475916 102.9216808069 -5.8425835311 128391034511394959 "" "" "" 20.250854 0.008764 149.5 0.061 103.45112240530 14.5047 16.99536386363 11.7638 -0.1724 0.4650397755015163 0.1745078402212664
0.150980 0.125697 0.083639 56.4 "Gaia EDR3 3358196239678485632" 103.45644696779 0.1908 17.00059076086 0.1783 3358196239678485632 1636042515805110273 316709400 2016.0 0.0116 0.2359 0.0491 0.867 -0.775 0.296 -0.389 0.245 -0.0051 -0.0467 -0.3318 0.0259 -0.4021 -0.1841 -0.2159 0.4795 -0.1207 -0.2973 174 0 173 1 -0.2998 168.88 0.000 0 31 0 1.512 "" "" "" "" "" "" "" 20 14 0.44708 21 6 0 0.085 94 0 0 0.982 0.23 0.25 0.38 0.93 -81.378 33.227 -25.101 -40.111 0 173 628.8 1.642 382.889 18.691015 0.003954 17 312.6 13.65 22.904 19.101183 0.047485 16 439.5 10.79 40.747 18.140406 0.026913 0 1 0 1 0 1.196 0.960777 0.410168 0.550610 "" "" 0 "" "" "" 197.9628662332 8.1745169814 102.9262882048 -5.8368996322 128401034564621196 "" "" 536118440 18.691015 0.003954 628.8 -0.017 103.45645056895 4.8061 17.00059249045 3.9555 -0.2828 0.9607744880007019 0.05458197058518779
