_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.094348 -0.046398 0.082151 330.5 "Gaia EDR3 3129435702992387456" 102.52836671888 1.1999 5.83214293220 1.1890 3129435702992387456 1636042515805110273 1406424281 2016.0 0.9895 1.1576 0.8547 2.098 -2.054 1.202 -0.427 1.061 -0.6114 0.2799 -0.5999 0.4350 -0.4378 0.3788 -0.5976 0.1455 -0.0258 -0.4609 148 0 148 0 0.7022 173.13 1.784 0.75 95 0 "" 1.1524 0.2241 -0.072 -0.151 -0.157 -0.113 0.253 17 12 2.225 17 8 0 0.047 1.1e+02 0 0 1.040 0.26 0.45 0.36 0.8 -53.658 38.782 -30.198 -41.210 0 146 125.1 1.263 99.100 20.444027 0.011297 11 61.75 10.02 6.161 20.861946 0.176260 12 105 10.52 9.973 19.695282 0.108937 0 0 0 0 0 1.332 1.166664 0.417919 0.748745 "" "" 0 "" "" "" 207.5878610421 2.3622818664 103.0446822162 -17.0416063026 114991025283599015 "" "" "" 20.446403 0.011320 124.8 0.099 102.52837589527 19.9769 5.83214482787 17.7115 -0.4773 1.1667173154032646 0.20719805265069347
0.086545 -0.033604 0.079755 337.2 "Gaia EDR3 3129435702992682112" 102.54122763219 17.6321 5.82974804807 21.0590 3129435702992682112 1636042515805110273 934467828 2016.0 "" "" "" "" "" "" "" "" -0.9770 "" "" "" "" "" "" "" "" "" 44 0 44 0 0.9616 47.36 5.095 0.9 3 0 "" "" "" "" "" "" "" "" 5 4 8291.2 5 1 0 0.34 1.3e+02 0 0 "" 0.23 0.98 0.26 0.9 52.020 45.510 51.036 -44.450 0 44 77.54 2.38 32.581 20.963480 0.033438 2 53.36 1.338 39.874 21.020477 0.027372 5 105.5 15.71 6.715 19.690002 0.161728 0 0 0 0 0 2.048 1.330475 0.056997 1.273478 "" "" 0 "" "" "" 207.5958163963 2.3725897139 103.0582357166 -17.0428361282 114991025412506147 "" "" "" 20.963480 0.033438 77.54 0.798 102.54122763219 17.6321 5.82974804807 21.0590 -0.9770 1.33051215125478 0.16402074774959946
0.088083 -0.031942 0.082088 338.7 "Gaia EDR3 3129435702993203200" 102.54289841221 0.3554 5.83208097501 0.3500 3129435702993203200 1636042515805110273 751359325 2016.0 0.3236 0.1730 1.8707 1.922 -0.671 0.352 1.801 0.349 -0.9077 0.0622 -0.7604 0.7479 -0.1786 0.7226 -0.7648 0.1675 -0.0847 -0.8985 122 0 121 1 -1.2889 100.84 0.000 0 95 0 "" 1.4106 0.0375 0.046 -0.156 -0.115 -0.196 0.237 14 10 0.78543 22 7 0 0.065 1.1e+02 0 59 0.913 0.24 0.75 0.38 0.8 -106.945 42.390 -20.184 -41.533 0 126 1403 2.471 567.585 17.820059 0.003354 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.5944926981 2.3751305940 103.0597466226 -17.0403625734 "" "" "" 480085132 17.820059 0.003354 1403 "" 102.54290141147 5.9037 5.83207297115 5.8489 -0.9043 25.3385422158 ""
0.082183 -0.038017 0.072861 332.4 "Gaia EDR3 3129435702993212416" 102.53679191306 0.0318 5.82285362816 0.0284 3129435702993212416 1636042515805110273 1503508194 2016.0 0.7664 0.0350 21.8875 9.532 -0.018 0.037 -9.532 0.032 -0.0689 0.1062 -0.2093 0.0976 -0.3084 0.0625 -0.2835 0.0853 0.0825 -0.1175 218 9 218 0 0.7454 236.36 0.036 0.16 31 1 1.428 "" "" "" "" "" "" "" 25 16 0.053483 25 10 0 0.069 1e+02 0 0 1.035 "" "" "" "" "" "" "" "" 0 217 1.114e+04 116.9 95.323 15.570246 0.011719 24 4272 139.3 30.666 16.261970 0.035515 24 1.012e+04 321.2 31.487 14.735472 0.034689 0 24 0 7 0 1.292 1.526499 0.691725 0.834774 "" "" 0 "" "" "" 207.5999553210 2.3655254059 103.0542903770 -17.0501009622 114981025367877912 "" "" 480085116 15.570246 0.011719 1.114e+04 0.018 102.53679199372 0.6053 5.82289599173 0.5254 -0.1227 1.5264833223158139 0.04964577724127494
0.087624 -0.025912 0.083705 342.8 "Gaia EDR3 3129435733052657152" 102.54895961366 0.7641 5.83369811459 0.7060 3129435733052657152 1636042515805110273 1701670256 2016.0 0.1343 0.9209 0.1458 2.390 0.937 0.931 -2.199 0.805 -0.1720 0.0968 -0.2432 0.0651 -0.2817 -0.0155 -0.1967 0.3769 -0.1195 -0.2666 156 0 155 1 2.4778 210.18 2.877 2.9 95 0 "" 1.3176 0.2129 -0.259 -0.004 0.003 0.103 0.098 18 13 1.4083 18 6 0 0.042 1.2e+02 0 0 1.145 0.2 0.35 0.27 0.88 -63.985 41.320 -31.486 -41.556 0 155 143.6 1.364 105.327 20.294176 0.010670 14 48.24 10.71 4.503 21.130144 0.241126 17 165.2 12.22 13.517 19.202694 0.080415 0 0 0 0 0 1.486 1.927450 0.835968 1.091482 "" "" 0 "" "" "" 207.5957939744 2.3812366125 103.0658746163 -17.0382071178 115001025489420913 "" "" "" 20.286601 0.010601 144.6 0.161 102.54895542949 15.0977 5.83370788758 13.0330 -0.2627 1.9274632227882194 0.25416913593434143
0.095873 -0.029323 0.091279 342.2 "Gaia EDR3 3129435737350797440" 102.54553004415 0.9747 5.84127195737 0.9572 3129435737350797440 1636042515805110273 9142658 2016.0 -0.2456 1.0962 -0.2240 2.669 -2.606 1.017 -0.576 0.929 -0.5312 0.3759 -0.1924 0.1759 -0.5034 0.1037 -0.2464 0.1579 -0.0191 -0.4562 170 0 168 2 16.4294 833.33 5.521 21 95 0 "" 0.6946 0.2021 -0.126 -0.048 -0.124 -0.054 0.137 20 14 1.6745 20 8 0 0.34 73 0 0 2.037 0.35 0.3 0.46 0.81 -51.998 31.650 -30.665 -40.570 0 167 250.6 4.038 62.061 19.690008 0.017710 17 61.39 13.99 4.388 20.868364 0.247470 18 395.5 8.972 44.085 18.254921 0.024917 0 0 0 0 0 1.823 2.613443 1.178356 1.435087 "" "" 0 "" "" "" 207.5874897727 2.3816399346 103.0616049511 -17.0309726298 115011025453120032 "" "" "" 19.670401 0.017401 255.1 0.400 102.54554168848 16.4923 5.84127451558 15.1298 -0.4611 2.6134493953667928 0.24872617514914477
0.092524 -0.032745 0.086536 339.3 "Gaia EDR3 3129435737350799616" 102.54209099479 0.6032 5.83652898378 0.6090 3129435737350799616 1636042515805110273 393026036 2016.0 2.0817 0.8721 2.3871 2.810 1.458 0.632 -2.402 0.564 -0.2930 0.4387 -0.1615 0.0457 -0.6570 0.0116 -0.0659 0.1046 -0.0867 -0.0327 157 0 156 1 0.3158 173.22 0.000 0 95 0 "" 1.1678 0.1416 -0.230 -0.004 -0.101 0.060 0.113 18 13 0.88739 18 5 0 0.052 93 1 0 1.016 0.41 0.22 0.49 0.83 -49.323 23.925 -31.713 -40.248 0 156 194 1.253 154.792 19.967940 0.007536 10 51.28 8.256 6.211 21.063648 0.174822 14 213.8 12.27 17.421 18.922660 0.062438 0 0 0 0 0 1.367 2.140987 1.095709 1.045278 "" "" 0 "" "" "" 207.5901618749 2.3764367981 103.0584896333 -17.0360053268 115001025420874295 "" "" "" 19.956659 0.007469 196 0.012 102.54208448020 10.2307 5.83653966070 9.0867 -0.0368 2.140977884079472 0.18563837815153483
0.096983 -0.037333 0.089509 337.4 "Gaia EDR3 3129435737352468736" 102.53747867617 12.2048 5.83950216777 12.3545 3129435737352468736 1636042515805110273 348751681 2016.0 "" "" "" "" "" "" "" "" -0.9797 "" "" "" "" "" "" "" "" "" 59 0 58 1 2.5492 82.91 6.838 3.4 3 0 "" "" "" "" "" "" "" "" 7 7 25.973 7 3 0 0.044 1.1e+02 0 0 "" 0.14 0.76 0.12 0.78 -0.462 43.678 -27.888 -39.708 0 58 94.01 2.359 39.845 20.754477 0.027388 3 40.62 6.811 5.964 21.316769 0.182083 6 119.3 18.89 6.318 19.555931 0.171896 0 0 0 0 1 1.702 1.760838 0.562292 1.198546 "" "" 0 "" "" "" 207.5854239806 2.3737010872 103.0534294291 -17.0334587545 115001025374817887 "" "" "" 20.754477 0.027388 94.01 0.399 102.53747867617 12.2048 5.83950216777 12.3545 -0.9797 1.760842142154651 0.2504079386690266
0.097742 -0.066584 0.071554 317.1 "Gaia EDR3 3129435767412235776" 102.50807693874 0.0660 5.82154423639 0.0634 3129435767412235776 1636042515805110273 1360276649 2016.0 0.2129 0.0802 2.6556 0.954 0.090 0.080 -0.949 0.068 -0.2470 0.1567 -0.1682 0.0949 -0.4129 -0.0170 -0.2200 0.2772 -0.0756 -0.2612 202 0 201 1 1.8758 245.33 0.204 1.4 31 0 1.472 "" "" "" "" "" "" "" 23 16 0.11839 24 8 0 0.0023 1.4e+02 0 0 1.094 0.33 0.22 0.43 0.81 -52.004 23.730 -27.667 -39.093 0 196 3616 3.257 1110.396 16.791777 0.002924 23 1615 14.52 111.196 17.318330 0.010155 20 2858 14.25 200.631 16.107698 0.006601 0 0 0 0 0 1.237 1.210632 0.526554 0.684078 "" "" 0 "" "" "" 207.5881267183 2.3394850681 103.0246553423 -17.0539821078 114981025080656315 "" "" 480085017 16.791777 0.002924 3616 -0.001 102.50807653458 1.2852 5.82154845508 1.0968 -0.2595 1.2106107211839898 0.012111661245643626
0.106880 -0.074226 0.076902 316.0 "Gaia EDR3 3129435767416869120" 102.50039535489 0.1672 5.82689087056 0.1560 3129435767416869120 1636042515805110273 616244005 2016.0 0.0199 0.1868 0.1063 0.426 -0.367 0.204 0.218 0.173 -0.1763 -0.0101 -0.3376 0.1114 -0.3270 0.0214 -0.3201 0.2465 -0.0966 -0.2226 219 0 218 1 -0.6758 207.21 0.000 0 31 0 1.429 "" "" "" "" "" "" "" 25 17 0.30428 26 10 0 0.027 1.8e+02 0 0 0.966 0.26 0.22 0.38 0.82 -60.652 21.584 -26.492 -39.321 0 208 754 1.655 455.541 18.493890 0.003643 24 316.5 16.98 18.637 19.087692 0.058324 21 695.4 16.96 40.992 17.642328 0.026755 0 1 0 2 0 1.342 1.445364 0.593801 0.851562 "" "" 0 "" "" "" 207.5798837717 2.3351087178 103.0161907406 -17.0493456240 114991025003882727 "" "" 480084997 18.493890 0.003643 754 0.078 102.50039699258 3.3165 5.82688990326 2.8212 -0.2216 1.4453521276261476 0.06416676648631453
0.100837 -0.073370 0.069173 313.3 "Gaia EDR3 3129435771710560128" 102.50125658837 1.0364 5.81916240965 1.0762 3129435771710560128 1636042515805110273 1340671256 2016.0 0.4841 1.0664 0.4540 1.509 -1.505 1.072 0.107 0.935 -0.6058 0.2108 -0.4432 0.3473 -0.4989 0.3451 -0.4461 0.0008 -0.0889 -0.4588 142 0 141 1 2.3732 187.73 2.236 1.6 95 0 "" 1.7575 0.2203 -0.237 0.033 -0.138 -0.051 0.150 17 13 1.8982 19 8 0 0.02 88 0 0 1.145 0.3 0.52 0.41 0.81 -79.993 40.217 -22.523 -40.897 0 139 150.6 1.403 107.419 20.242445 0.010476 12 51.67 9.767 5.290 21.055498 0.205269 14 163.4 14.33 11.402 19.214605 0.095297 0 0 0 1 0 1.428 1.840893 0.813053 1.027840 "" "" 0 "" "" "" 207.5871630956 2.3323587175 103.0178113263 -17.0569655165 114981025012303480 "" "" "" 20.236307 0.010421 151.5 0.114 102.50126331219 17.6288 5.81916193423 15.4743 -0.4770 1.8408556059687768 0.22631060726980437
0.104266 -0.078229 0.068932 311.4 "Gaia EDR3 3129435771710560896" 102.49637197077 0.6250 5.81892067950 0.6744 3129435771710560896 1636042515805110273 1699426257 2016.0 -0.1389 0.6137 -0.2263 1.527 -1.116 0.695 -1.043 0.607 -0.6512 0.2222 -0.4651 0.4525 -0.5412 0.2495 -0.5592 0.1935 0.1232 -0.5644 141 0 141 0 0.7531 155.51 0.772 0.49 31 0 1.479 "" "" "" "" "" "" "" 16 12 1.249 17 7 0 0.026 5.3 0 0 1.044 0.27 0.55 0.46 0.78 -86.322 39.640 -24.025 -40.755 0 136 267.6 1.574 170.043 19.618725 0.006954 15 106.9 8.81 12.135 20.266031 0.089516 15 249.8 10.55 23.676 18.753784 0.046014 0 0 0 0 0 1.333 1.512247 0.647306 0.864941 "" "" 0 "" "" "" 207.5851677586 2.3279204887 103.0127717042 -17.0576438472 114981024964533170 "" "" "" 19.618725 0.006954 267.6 0.062 102.49637695552 11.4190 5.81892531578 10.0995 -0.5704 1.5122123314252214 0.10064731875221283
0.094330 -0.062798 0.070389 318.3 "Gaia EDR3 3129435771712155392" 102.51188276396 2.4328 5.82037933310 2.5530 3129435771712155392 1636042515805110273 25023331 2016.0 "" "" "" "" "" "" "" "" -0.7066 "" "" "" "" "" "" "" "" "" 78 0 78 0 2.3971 105.11 4.774 2.1 3 0 "" "" "" "" "" "" "" "" 9 9 5.4675 9 4 0 0.057 1.3e+02 1 0 "" 0.33 0.62 0.51 0.79 -99.970 39.027 -20.454 -41.726 0 76 105.9 1.7 62.285 20.625460 0.017648 5 76.89 45.53 1.689 20.623945 0.642923 7 115.1 16.94 6.793 19.595627 0.159876 0 0 0 0 0 1.813 1.028318 -0.001514 1.029833 "" "" 0 "" "" "" 207.5908876841 2.3423279723 103.0287093923 -17.0548010370 114981025118934944 "" "" "" 20.625460 0.017648 105.9 0.594 102.51188276396 2.4328 5.82037933310 2.5530 -0.7066 1.0283535388676661 0.6624962930410442
0.106342 -0.074128 0.076247 315.8 "Gaia EDR3 3129435771712706432" 102.50049396315 0.2009 5.82623642202 0.1905 3129435771712706432 1636042515805110273 458066005 2016.0 0.3326 0.2264 1.4690 1.272 0.770 0.245 -1.012 0.214 -0.1578 -0.0185 -0.3206 0.1077 -0.2916 0.0576 -0.3384 0.2383 -0.1436 -0.2351 219 0 218 1 0.4885 240.02 0.313 0.34 95 0 "" 1.3095 0.0509 -0.053 -0.193 -0.117 -0.106 0.229 25 17 0.36993 26 10 0 0.01 1.7e+02 0 0 1.022 0.27 0.22 0.39 0.82 -62.497 21.468 -26.189 -39.370 0 213 604.5 1.51 400.357 18.733957 0.003866 4 242.4 8.785 27.598 19.377047 0.039440 3 535.2 30.55 17.521 17.926590 0.062082 0 0 0 0 0 1.287 1.450457 0.643089 0.807367 "" "" 0 "" "" "" 207.5805118101 2.3348986017 103.0163545782 -17.0499885790 114991025004861945 "" "" "" 18.733477 0.003865 604.7 0.022 102.50049052357 3.9883 5.82624091948 3.4916 -0.2353 1.4504466081564615 0.07354995991871285
0.105061 -0.075037 0.073534 314.4 "Gaia EDR3 3129435771712708736" 102.49958029364 0.0575 5.82352324868 0.0561 3129435771712708736 1636042515805110273 423617563 2016.0 0.4938 0.0684 7.2202 2.589 -0.252 0.070 -2.576 0.060 -0.2608 0.1148 -0.2060 0.0658 -0.4203 -0.0359 -0.2179 0.2510 -0.0960 -0.2867 207 0 207 0 -1.3168 183.95 0.000 0 31 0 1.475 "" "" "" "" "" "" "" 24 16 0.10509 25 9 0 0.0046 1.8e+02 0 0 0.934 0.31 0.26 0.43 0.82 -60.591 28.983 -26.754 -39.680 0 204 3924 3.018 1300.248 16.703123 0.002879 20 1744 12.37 140.931 17.234850 0.008194 22 3094 11.26 274.858 16.021452 0.005467 0 0 0 0 0 1.233 1.213398 0.531727 0.681671 "" "" 0 "" "" "" 207.5825169373 2.3328556539 103.0156632616 -17.0527725829 114981024995718691 "" "" 480084992 16.703123 0.002879 3924 -0.005 102.49958141751 1.1303 5.82353469969 0.9772 -0.2814 1.2134084228690156 0.009850220699148399
0.100605 -0.076628 0.065190 310.4 "Gaia EDR3 3129435771712714880" 102.49798261056 0.0823 5.81517848501 0.0764 3129435771712714880 1636042515805110273 1002893634 2016.0 0.7632 0.0880 8.6756 9.015 0.742 0.104 -8.985 0.090 -0.3108 -0.0215 -0.2445 0.1366 -0.2202 0.0904 -0.3027 0.2103 -0.0303 -0.4191 184 0 183 1 -0.9431 167.33 0.000 0 31 0 1.418 "" "" "" "" "" "" "" 21 16 0.16469 22 8 0 0.0023 78 0 0 0.949 0.18 0.31 0.31 0.81 -72.403 32.179 -22.589 -39.365 0 180 2497 2.867 870.893 17.193756 0.003024 20 958 10.45 91.639 17.885178 0.012172 19 2302 11.22 205.083 16.342810 0.006505 0 1 0 0 0 1.305 1.542368 0.691422 0.850946 "" "" 0 "" "" "" 207.5892327017 2.3276465754 103.0147934330 -17.0612265716 114971024979768690 "" "" 480084984 17.193756 0.003024 2497 0.030 102.49797929645 1.6930 5.81521841615 1.4666 -0.4186 1.5423529196730215 0.013801526713012626
0.094458 -0.055548 0.076398 324.0 "Gaia EDR3 3129435801771980160" 102.51917005722 0.1682 5.82638961737 0.1580 3129435801771980160 1636042515805110273 1806882687 2016.0 0.2539 0.1884 1.3481 1.316 -1.017 0.212 -0.836 0.183 -0.1801 0.0219 -0.3693 0.1922 -0.2678 0.1080 -0.3889 0.2943 -0.1175 -0.3086 202 0 200 2 -0.5189 192.21 0.000 0 31 0 1.418 "" "" "" "" "" "" "" 23 17 0.32969 23 9 0 0.018 9.5 0 0 0.972 0.28 0.17 0.34 0.83 -47.520 16.214 -27.290 -38.442 0 197 793.6 1.63 486.835 18.438366 0.003545 21 315.5 19.44 16.234 19.090870 0.066940 18 653.9 8.418 77.676 17.709097 0.014480 0 2 0 0 0 1.222 1.381773 0.652504 0.729269 "" "" 0 "" "" "" 207.5888278545 2.3515174057 103.0356947051 -17.0481615758 114991025191612120 "" "" "" 18.438366 0.003545 793.6 -0.035 102.51917459880 3.4628 5.82639333342 2.9852 -0.3114 1.3817711980242926 0.06848810224248361
0.103869 -0.066708 0.079616 320.0 "Gaia EDR3 3129435801771984512" 102.50795128140 0.2479 5.82960619279 0.2258 3129435801771984512 1636042515805110273 1510693349 2016.0 0.4543 0.2625 1.7306 0.883 -0.820 0.304 0.329 0.257 -0.2545 -0.0693 -0.3889 0.2215 -0.2032 0.1334 -0.3757 0.3196 -0.1674 -0.3023 193 0 191 2 -0.4520 184.32 0.000 0 31 0 1.439 "" "" "" "" "" "" "" 22 17 0.4738 22 9 0 0.021 31 0 0 0.975 0.21 0.26 0.34 0.81 -64.069 28.050 -26.474 -39.976 0 188 494.6 1.449 341.319 18.951786 0.004208 20 186.1 15.2 12.245 19.664040 0.088714 18 415.5 10.75 38.641 18.201336 0.028351 0 1 0 0 0 1.217 1.462704 0.712254 0.750450 "" "" 0 "" "" "" 207.5808829428 2.3430383838 103.0237652642 -17.0459642130 114991025079385978 "" "" "" 18.951786 0.004208 494.6 -0.049 102.50795494465 4.9718 5.82960473101 4.1957 -0.3083 1.4627223181527533 0.09313352204400858
0.100415 -0.057393 0.082397 325.1 "Gaia EDR3 3129435801771989120" 102.51731497295 0.2438 5.83238834805 0.2631 3129435801771989120 1636042515805110273 850121835 2016.0 1.4244 0.2914 4.8888 4.003 2.112 0.359 3.400 0.232 0.4231 -0.0652 0.4780 0.5278 -0.7152 0.4615 0.0213 -0.0478 0.2541 0.5623 97 0 96 1 20.6917 941.05 0.923 51 95 0 "" 1.3950 0.0413 0.009 -0.421 0.239 -0.266 0.170 11 9 0.56868 18 7 0 0.071 1.5 92 38 2.883 0.52 0.52 0.71 0.75 -62.357 -26.002 -30.486 -39.601 0 96 9585 19.71 486.398 15.733399 0.003546 9 7886 82.89 95.138 15.596361 0.011748 9 1.539e+04 63.39 242.822 14.279550 0.005855 0 9 0 9 0 2.429 1.316812 -0.137038 1.453850 "" "" 0 "" "" "" 207.5826405736 2.3526002902 103.0332064701 -17.0423537128 114991025173119294 "" "" 480085048 15.734180 0.003547 9578 1.180 102.51730553590 5.6318 5.83237323508 3.7146 0.5181 1.3168422123054686 0.013126238372821118
0.101018 -0.057426 0.083107 325.4 "Gaia EDR3 3129435806070286464" 102.51728167761 0.0901 5.83309849428 0.0874 3129435806070286464 1636042515805110273 1637459672 2016.0 0.4021 0.1017 3.9528 2.104 -2.027 0.114 0.564 0.100 -0.2471 0.0969 -0.2870 0.2184 -0.2991 0.1837 -0.3999 0.2327 -0.0520 -0.3515 211 0 211 0 3.4164 291.51 0.389 3.3 95 0 "" 1.5122 0.0221 0.038 -0.247 -0.109 -0.222 0.284 24 17 0.18013 24 9 0 0.015 1.7e+02 4 0 1.172 0.27 0.2 0.36 0.82 -55.468 19.970 -27.207 -39.152 0 206 2514 3.317 758.032 17.186323 0.003105 6 1303 23.15 56.271 17.551453 0.019495 6 2246 42.02 53.449 16.369480 0.020662 0 6 0 6 0 1.411 1.181973 0.365129 0.816843 "" "" 0 "" "" "" 207.5819924276 2.3528935812 103.0331049913 -17.0416494463 115001025172810038 "" "" "" 17.188579 0.003107 2509 0.177 102.51729073404 1.8551 5.83309598609 1.6412 -0.3591 1.1819634397844894 0.02840718121503603
0.105875 -0.060600 0.086817 325.1 "Gaia EDR3 3129435806070286720" 102.51409082592 0.6660 5.83680794034 0.6768 3129435806070286720 1636042515805110273 149007725 2016.0 0.4288 0.6136 0.6987 3.548 -1.757 0.721 3.082 0.661 -0.6522 0.2345 -0.6522 0.5511 -0.4811 0.4585 -0.6347 0.1027 0.0063 -0.6123 172 0 172 0 -1.8669 139.49 0.000 0 95 0 "" 1.4414 0.1247 -0.245 0.040 -0.126 0.080 0.034 20 13 1.3903 20 9 0 0.017 1.1e+02 0 0 0.897 0.29 0.47 0.42 0.8 -73.170 38.893 -25.996 -41.030 0 168 226.7 1.421 159.578 19.798580 0.007341 16 84.13 6.511 12.921 20.526200 0.084078 19 216.4 9.976 21.696 18.909620 0.050186 0 1 0 0 0 1.326 1.616579 0.727619 0.888960 "" "" 0 "" "" "" 207.5772414585 2.3517522613 103.0294486485 -17.0382413010 115001025140784614 "" "" "" 19.795890 0.007325 227.3 0.041 102.51409867562 11.9879 5.83679424220 11.0131 -0.6246 1.6166018354246496 0.09791781238643676
0.093006 -0.058280 0.072481 321.2 "Gaia EDR3 3129435806070293760" 102.51642435121 0.6285 5.82247212692 0.5098 3129435806070293760 1636042515805110273 1457753912 2016.0 "" "" "" "" "" "" "" "" 0.9807 "" "" "" "" "" "" "" "" "" 96 0 96 0 1.0304 104.89 0.155 0.68 3 0 "" "" "" "" "" "" "" "" 11 7 1.2205 16 5 0 0.32 56 0 100 "" 0.82 0.95 0.74 0.81 -31.611 -33.171 -31.756 -33.548 0 49 4669 7.284 641.013 16.514214 0.003234 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.5910775177 2.3473036762 103.0332187556 -17.0523094314 "" "" "" "" 16.514214 0.003234 4669 "" 102.51642435121 0.6285 5.82247212692 0.5098 0.9807 25.3385422158 ""
0.100452 -0.057841 0.082129 324.8 "Gaia EDR3 3129435806072431616" 102.51686471614 1.1348 5.83211977408 1.1475 3129435806072431616 1636042515805110273 1420208645 2016.0 0.2180 0.9175 0.2376 2.909 2.704 1.145 -1.073 1.118 -0.7472 0.2120 -0.7125 0.6979 -0.4695 0.6942 -0.5363 -0.1044 -0.1350 -0.6398 97 0 95 2 0.9727 107.33 1.062 0.53 95 0 "" 1.3639 0.1686 -0.151 -0.066 -0.082 0.056 -0.040 11 9 2.381 11 3 3 0.18 8.3 0 18 1.070 0.3 0.61 0.36 0.93 -100.961 42.810 -29.338 44.819 0 92 226.1 2.085 108.464 19.801510 0.010382 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.5826762251 2.3520792327 103.0327652092 -17.0426615823 "" "" "" "" 19.801510 0.010382 226.1 "" 102.51685263484 19.1474 5.83212454242 18.5301 -0.6748 25.3385422158 ""
0.100307 -0.057346 0.082298 325.1 "Gaia EDR3 3129435806074529408" 102.51736243977 13.1844 5.83228933112 13.6809 3129435806074529408 1636042515805110273 1695262954 2016.0 "" "" "" "" "" "" "" "" -0.6188 "" "" "" "" "" "" "" "" "" 106 0 106 0 785.7574 5478842.00 72.885 3.8e+05 3 0 "" "" "" "" "" "" "" "" 12 9 38.337 23 23 0 0.11 84 91 45 "" 0.15 0.55 0.07 0.88 16.117 44.686 0.754 -38.016 0 115 9712 102.7 94.539 15.719142 0.011810 8 7624 54.12 140.861 15.633115 0.008197 9 1.536e+04 46.29 331.758 14.282084 0.004999 0 8 0 9 0 2.366 1.351030 -0.086027 1.437058 "" "" 0 "" "" "" 207.5827503269 2.3525973433 103.0332649975 -17.0424480683 "" "" "" "" 15.719142 0.011810 9712 1.113 102.51736243977 13.1844 5.83228933112 13.6809 -0.6188 1.3510546639075685 0.009601571066592065
0.108067 -0.080485 0.072116 311.9 "Gaia EDR3 3129435836131712640" 102.49410457448 0.2698 5.82210409778 0.2701 3129435836131712640 1636042515805110273 1564662618 2016.0 0.8233 0.2747 2.9966 5.122 -4.167 0.308 -2.979 0.277 -0.4945 0.1945 -0.3318 0.2264 -0.4227 0.2069 -0.4238 0.0470 0.0660 -0.4872 183 0 182 1 2.4236 239.18 0.886 2.5 95 0 "" 1.3546 0.0578 -0.078 -0.132 -0.042 -0.115 0.211 21 15 0.52079 22 9 0 0.025 1.1e+02 0 0 1.130 0.23 0.4 0.37 0.81 -73.336 35.495 -24.137 -39.713 0 179 639 1.844 346.466 18.673666 0.004173 20 165.5 11.21 14.766 19.791388 0.073582 18 696.2 10.52 66.209 17.641064 0.016828 0 0 0 0 0 1.349 2.150324 1.117722 1.032602 "" "" 0 "" "" "" 207.5813036807 2.3273584435 103.0101220406 -17.0546764172 114981024941006975 "" "" 480084967 18.662220 0.004148 645.7 -0.007 102.49412318833 5.0284 5.82211733995 4.5582 -0.4906 2.1503555588381538 0.07548513323837955
0.113627 -0.083736 0.076807 312.5 "Gaia EDR3 3129435836131718912" 102.49083519583 0.4566 5.82679472568 0.4776 3129435836131718912 1636042515805110273 270503665 2016.0 0.2324 0.4205 0.5526 0.614 -0.572 0.515 0.222 0.450 -0.6926 0.2294 -0.4837 0.4391 -0.4943 0.3794 -0.4989 -0.0046 0.0267 -0.6250 147 0 146 1 1.0723 166.08 0.464 0.3 31 0 1.404 "" "" "" "" "" "" "" 17 12 0.93973 18 7 0 0.028 25 0 0 1.062 0.3 0.58 0.45 0.79 -91.583 39.864 -21.888 -41.453 0 142 392.1 1.628 240.768 19.203926 0.005285 15 142.8 14.26 10.017 19.951597 0.108428 14 374.4 9.382 39.909 18.314436 0.027466 0 0 0 0 0 1.319 1.637161 0.747671 0.889490 "" "" 0 "" "" "" 207.5756425181 2.3265937076 103.0062922081 -17.0502975519 114991024908292594 "" "" "" 19.203926 0.005285 392.1 0.032 102.49083775199 8.4666 5.82679374031 7.4528 -0.6365 1.6371296855795698 0.11185184375444716
