EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 3046141959111516672,0.032713,0.011236,106.70008307275,-11.72210168498,0.3467,0.4426,0.217,0.372,1.134,0.324,19.389248,0.00523,1.350842,0.0812019599562563
Gaia EDR3 3046141959111541376,0.029404,0.004104,106.69670346573,-11.72923417906,,,,,,,20.77338,0.022388,,
Gaia EDR3 3046141959111544576,0.027395,0.004075,106.69465249014,-11.72926255737,-1.3849,0.9802,-1.044,0.876,1.029,0.807,20.279613,0.017268,3.106424,0.5526323031499668
Gaia EDR3 3046141959111548160,0.023617,0.005923,106.69079360003,-11.72741561258,0.541,1.2706,-2.518,1.228,1.754,1.029,20.608015,0.011799,1.394154,0.3247334965933824
Gaia EDR3 3046141959111551232,0.029955,-0.00084,106.69726754874,-11.7341773479,-0.7304,0.6209,0.309,0.58,-0.634,0.498,19.799135,0.006237,1.556095,0.11337820844400769
Gaia EDR3 3046141959114003456,0.033374,-0.000807,106.70075890237,-11.734144484,1.0829,0.7284,-1.575,0.898,1.411,0.85,20.385147,0.009405,0.975918,0.27161508462934514
Gaia EDR3 3046141959114004480,0.031475,0.000523,106.69881977905,-11.73281433522,,,,,,,20.9552,0.021426,1.194073,0.5933075414000026
Gaia EDR3 3046141959114313472,0.034685,0.007595,106.70209692632,-11.72574184394,,,,,,,20.848484,0.021797,1.608213,0.7589494278206792
Gaia EDR3 3046141959116274432,0.038332,0.004877,106.7058222915,-11.72845928197,0.4268,0.058,-1.052,0.058,-0.663,0.055,16.492373,0.00285,1.272177,0.013042893764630198
Gaia EDR3 3046141959116281344,0.029039,0.003633,106.69633091178,-11.72970453782,,,,,,,17.921633,0.004543,,
Gaia EDR3 3046141959116281728,0.027327,0.003372,106.69458252809,-11.72996602746,0.4075,0.153,-0.651,0.169,1.477,0.144,17.948744,0.00331,1.287825,0.02508679651200848
Gaia EDR3 3046141993471237376,0.125787,-0.050926,106.79516847644,-11.78423680983,0.7524,2.2712,0.14,2.692,-2.159,2.682,20.871925,0.01644,1.118362,0.23629500180034693
Gaia EDR3 3046141993471240064,0.11827,-0.04641,106.78748720797,-11.77972438171,-1.1283,1.064,1.567,1.043,3.08,0.975,20.490854,0.009659,1.584246,0.1947796169521116
Gaia EDR3 3046141993471267328,0.11167,-0.053682,106.78074872473,-11.78699825621,0.1589,0.4638,-0.355,0.423,1.097,0.382,19.693045,0.005497,1.504372,0.1296334024280103
Gaia EDR3 3046141993473664896,0.119629,-0.04783,106.78887627773,-11.78114369314,,,,,,,20.795567,0.018853,1.350281,0.23766741254603183
Gaia EDR3 3046141993473666048,0.121315,-0.051662,106.79060058841,-11.78497426476,,,,,,,20.776577,0.014944,1.527315,0.39794577024921735
Gaia EDR3 3046141993476006912,0.122578,-0.048168,106.79188855248,-11.78148013641,0.061,0.1003,-0.515,0.091,0.969,0.087,17.417313,0.002972,1.358372,0.01359084388366915
Gaia EDR3 3046141993476008576,0.119895,-0.048555,106.78914800939,-11.78186822498,0.2785,0.0441,-1.19,0.041,1.29,0.039,15.91217,0.002847,1.564523,0.008275622074133397
Gaia EDR3 3046141993476016768,0.114281,-0.056967,106.7834172123,-11.79028226271,0.3571,0.2998,-2.651,0.277,-3.688,0.249,19.056475,0.004307,1.994646,0.1006339577004248
Gaia EDR3 3046141993477138688,0.119041,-0.061324,106.7882811694,-11.79463771017,-2.5742,1.2304,1.156,1.209,0.773,1.128,19.971512,0.013819,1.554989,0.09383301556137111
Gaia EDR3 3046142023536224128,0.125755,-0.044654,106.79513252571,-11.77796481749,0.2628,0.3265,-0.836,0.302,1.391,0.259,19.029583,0.004405,1.54722,0.06710524066583802
Gaia EDR3 3046142023536226432,0.128459,-0.043432,106.79789453491,-11.7767409301,-0.095,0.4125,-1.422,0.374,1.975,0.35,19.496675,0.005262,1.675774,0.10768958628191823
Gaia EDR3 3046142023536230016,0.129714,-0.041328,106.79917461586,-11.7746363723,0.2224,0.1958,-3.199,0.183,0.18,0.177,18.355114,0.003374,1.775984,0.041375707626151864
Gaia EDR3 3046142023536236928,0.129395,-0.035693,106.79884690754,-11.7690019871,0.4244,0.1578,0.255,0.163,1.79,0.162,18.0626,0.003279,1.538733,0.03383452616952827
Gaia EDR3 3046142027830948352,0.129387,-0.038756,106.79884000469,-11.77206464897,0.357,0.2781,0.092,0.251,-2.208,0.238,18.955399,0.004074,1.558737,0.06004730835899588
Gaia EDR3 3046142027830972288,0.123506,-0.047572,106.79283676213,-11.78088377464,0.7029,1.0812,-2.913,1.076,0.723,0.941,20.521618,0.009675,1.890884,0.2654374420294113
Gaia EDR3 3046142027835736704,0.129352,-0.03815,106.79880404586,-11.77145867235,0.3271,0.3918,0.202,0.363,2.966,0.328,19.385372,0.004906,1.424992,0.10343843690116632
Gaia EDR3 3046142027835740416,0.132199,-0.045852,106.80171565092,-11.77915985226,0.581,0.0363,-6.498,0.034,5.866,0.034,15.470977,0.002784,1.270544,0.006136927623604467
Gaia EDR3 3046142027835742336,0.120109,-0.042188,106.78936404665,-11.77550137632,1.1129,0.5944,-3.33,0.531,2.895,0.496,20.033274,0.007135,2.636276,0.2826095032540749
Gaia EDR3 3046142027835742592,0.122853,-0.044487,106.79216792097,-11.77779863699,0.3569,0.0823,-2.528,0.078,2.858,0.079,17.079264,0.002931,1.412405,0.012375239203569116
Gaia EDR3 3046142057895956864,0.105667,-0.046937,106.7746129891,-11.78025595868,-0.4105,0.3973,-0.755,0.377,0.574,0.338,19.36076,0.005278,1.271742,0.08054943725831284
Gaia EDR3 3046142057895961984,0.09886,-0.044794,106.76765944876,-11.77811588455,0.0309,0.3397,-4.035,0.3,1.415,0.28,19.217882,0.004773,1.678293,0.06814492735263822
Gaia EDR3 3046142057895963136,0.116383,-0.044069,106.78555862266,-11.77738366237,,,,,,,20.806705,0.017676,0.828295,0.3930050840626503
Gaia EDR3 3046142057895965184,0.104402,-0.045199,106.77331998644,-11.77851871092,0.1352,0.4779,-0.539,0.468,0.017,0.466,19.514694,0.0052,1.454214,0.08284927589158729
Gaia EDR3 3046142057895973120,0.106067,-0.038278,106.77501831898,-11.77159670777,0.3221,0.0567,-0.625,0.052,0.835,0.05,16.328583,0.002823,1.175283,0.008111094186554391
Gaia EDR3 3046142062190715520,0.11665,-0.044638,106.78583196574,-11.77795234727,0.3005,0.5466,0.007,0.488,1.211,0.453,19.874454,0.00628,1.183731,0.14743191827707092
Gaia EDR3 3046142062190726272,0.105517,-0.041063,106.77445759513,-11.77438220872,1.5401,0.8369,0.667,0.725,0.128,0.676,20.372702,0.008884,1.406086,0.16008926252189187
Gaia EDR3 3046142062190734720,0.109727,-0.048864,106.77876178907,-11.78218106119,-0.5084,0.4411,-0.151,0.405,0.267,0.369,19.621014,0.005104,1.288885,0.10235889215032129
Gaia EDR3 3046142062190748032,0.099453,-0.046038,106.7682651659,-11.77935888177,0.9344,0.4555,1.006,0.455,-7.897,0.42,19.819378,0.006282,2.514404,0.15981351509896624
Gaia EDR3 3046142062195485184,0.111486,-0.04193,106.78055580304,-11.77524676549,0.4039,0.0815,3.958,0.075,3.517,0.073,17.095325,0.002909,1.490837,0.01748248866001723
Gaia EDR3 3046142062195488768,0.105267,-0.043673,106.77420367516,-11.7769917958,0.7053,0.0406,2.379,0.038,-1.745,0.038,15.792236,0.002794,1.226676,0.006204454145427275
Gaia EDR3 3046142062195490048,0.102062,-0.043871,106.77092935915,-11.77719125816,1.1913,0.0926,-2.513,0.087,-1.121,0.093,17.271315,0.002959,1.646648,0.01605311829431178
Gaia EDR3 3046142092251366912,0.125655,-0.031429,106.7950246348,-11.76473969366,0.2514,0.3771,-0.876,0.387,0.885,0.364,19.396502,0.005046,1.565001,0.0847381236503655
Gaia EDR3 3046142092251368192,0.124085,-0.033254,106.79342092189,-11.76656488569,0.6146,0.0867,-5.877,0.083,5.389,0.082,17.215967,0.002961,1.413786,0.015653251811568247
Gaia EDR3 3046142092255708160,0.121464,-0.039579,106.79074729744,-11.77289173015,0.2616,0.2025,-1.066,0.188,0.577,0.179,18.50764,0.00353,1.612312,0.03784518130528134
Gaia EDR3 3046142092255711360,0.119226,-0.037777,106.78845956663,-11.77109073975,0.0381,0.4544,-1.349,0.407,3.517,0.386,19.58287,0.005841,1.664082,0.12476461054217278
Gaia EDR3 3046142092255712128,0.124534,-0.03676,106.79388106892,-11.77007148971,0.3363,0.353,-0.548,0.33,2.38,0.316,19.257784,0.004642,1.572748,0.1016987634422494
Gaia EDR3 3046142092255816832,0.121309,-0.037789,106.79058761833,-11.77110204947,0.4996,0.4982,4.299,0.46,-2.144,0.4,19.632252,0.006394,2.673786,0.11553359443460762
Gaia EDR3 3046142096550420096,0.124857,-0.032587,106.79420922837,-11.76589779008,0.384,0.3626,-1.039,0.371,0.185,0.342,19.325987,0.005112,1.351412,0.06593907877169762
Gaia EDR3 3046142096552872320,0.119708,-0.039139,106.78895260874,-11.77245251045,,,,,,,20.790173,0.016128,2.455725,0.4806923049125953
Gaia EDR3 3046142096552873728,0.113071,-0.030432,106.78216954405,-11.76374859485,0.2674,1.5803,-2.986,1.668,3.178,2.244,20.698109,0.013974,1.603674,0.2293307761883368
Gaia EDR3 3046142096552877184,0.11136,-0.031699,106.78042212187,-11.76501610692,,,,,,,20.905293,0.016215,1.495405,0.09174539049556361
Gaia EDR3 3046142096555212544,0.123019,-0.03177,106.79233199407,-11.7650816014,0.3549,0.142,-0.862,0.131,0.979,0.132,17.989311,0.003184,1.067247,0.023266749941574096
Gaia EDR3 3046142096555213568,0.121616,-0.032704,106.79089856834,-11.76601615091,0.7649,0.0196,-1.153,0.019,-3.948,0.019,14.095817,0.002766,1.558621,0.005203164930831921
Gaia EDR3 3046142096555214976,0.12206,-0.035184,106.79135360601,-11.76849582136,0.6753,0.2249,-1.206,0.214,2.658,0.211,18.201017,0.003956,1.40774,0.0305087348061613
Gaia EDR3 3046142096555218304,0.113445,-0.034583,106.78255363967,-11.76789891892,0.4044,0.0601,-0.208,0.056,-0.488,0.054,16.523214,0.002843,1.342597,0.008889599244289259
Gaia EDR3 3046142096555218944,0.116279,-0.038862,106.78545039209,-11.77217679331,-0.0829,0.2702,-0.341,0.245,1.475,0.235,18.997517,0.004262,1.450581,0.057677998042392264
Gaia EDR3 3046142126611100416,0.134781,-0.035111,106.80434824998,-11.76841782963,-0.0995,0.1903,-0.425,0.181,1.151,0.171,18.41814,0.00358,1.767025,0.035426719906264455
Gaia EDR3 3046142126611101952,0.145116,-0.033353,106.81490359924,-11.76665379532,0.0546,0.3503,-0.709,0.328,1.456,0.31,19.28123,0.004861,1.622038,0.11570982497117528
Gaia EDR3 3046142126611103872,0.132336,-0.032528,106.8018491383,-11.76583588825,0.2463,0.1022,-1.083,0.099,2.803,0.097,17.451818,0.002999,1.892872,0.023766643722959013
Gaia EDR3 3046142126611104384,0.135124,-0.03208,106.80469697576,-11.76538616436,0.0938,0.0905,0.074,0.084,-0.154,0.083,17.237455,0.002934,2.085789,0.02652691672695179
Gaia EDR3 3046142126611107200,0.139163,-0.031589,106.80882160972,-11.76489340625,0.2834,0.226,0.447,0.204,0.171,0.195,18.65162,0.00371,2.201679,0.05703405660752163
Gaia EDR3 3046142126611108608,0.134986,-0.02991,106.80455452434,-11.76321661263,0.7203,0.1984,6.568,0.184,3.059,0.182,18.540564,0.003829,1.808661,0.04429151273266982
Gaia EDR3 3046142126611113600,0.138894,-0.027766,106.80854528063,-11.76107058213,0.4487,0.5954,-1.775,0.538,1.388,0.53,19.976826,0.006777,1.518736,0.14376926257714728
Gaia EDR3 3046142126612699520,0.137854,-0.026793,106.80748273701,-11.7600978715,0.8404,0.556,0.021,0.504,0.936,0.483,19.827166,0.005722,1.465029,0.1153866744039174
Gaia EDR3 3046142126615447168,0.139101,-0.039346,106.80876257882,-11.77265031058,-0.0297,0.32,-0.297,0.315,0.503,0.289,19.116198,0.004375,1.251427,0.06252120070889941
Gaia EDR3 3046142126615450752,0.141505,-0.036662,106.81121696028,-11.76996487952,0.4695,0.2034,-2.869,0.186,-1.56,0.183,18.569464,0.003475,1.599077,0.05105254998723126
Gaia EDR3 3046142130910152960,0.132402,-0.035623,106.80191806113,-11.76893085136,1.0876,0.5233,-1.303,0.541,1.461,0.485,19.771946,0.006635,2.056459,0.14769880819281733
Gaia EDR3 3046142130910155008,0.131016,-0.035868,106.80050208698,-11.76917603362,0.1384,0.5871,-4.956,0.593,3.953,0.537,19.924753,0.006749,1.85755,0.09741192091459949
Gaia EDR3 3046142130912587136,0.136699,-0.038048,106.8063089377,-11.77135341789,0.1519,0.5433,-1.751,0.501,0.399,0.509,19.88555,0.006672,1.859142,0.10795266917956585
Gaia EDR3 3046142160970878336,0.147754,-0.017886,106.81758987693,-11.75118562303,0.3312,0.5608,0.773,0.552,-2.059,0.545,19.927845,0.006712,1.779701,0.13782764022166052
Gaia EDR3 3046142165269833344,0.149842,-0.022553,106.81972479004,-11.75585125534,-0.313,0.5308,-0.342,0.504,0.569,0.476,19.801579,0.00631,1.801661,0.09339257472878564
Gaia EDR3 3046142165269835904,0.14854,-0.022803,106.81839524133,-11.75610243681,0.0889,0.4027,-5.813,0.414,1.8,0.386,19.467478,0.005193,2.027273,0.09299287235516088
Gaia EDR3 3046142165269843840,0.143597,-0.023458,106.81334676116,-11.75675971094,0.28,0.9525,3.075,0.891,-0.534,0.888,20.399214,0.010665,1.728474,0.1442735551838037
Gaia EDR3 3046142165269851008,0.147493,-0.02871,106.81732916918,-11.76200973407,0.2813,0.8305,0.626,0.854,0.36,0.85,20.321455,0.009273,1.29628,0.26903344922709593
Gaia EDR3 3046142165274674816,0.149065,-0.02743,106.81893422095,-11.76072852649,0.1149,0.0328,0.019,0.031,1.828,0.03,15.143255,0.002789,2.026006,0.00594590392680748
Gaia EDR3 3046142195330585472,0.127494,-0.030271,106.79690227236,-11.76358128979,1.0065,0.2002,-2.866,0.197,2.68,0.191,18.514238,0.003673,2.379187,0.06956164999292883
Gaia EDR3 3046142195330590464,0.128825,-0.027821,106.79826041046,-11.76113004958,0.4872,0.4235,-0.35,0.403,0.48,0.376,19.548206,0.005606,1.654678,0.0998462684524764
Gaia EDR3 3046142195330592384,0.121144,-0.027321,106.7904145035,-11.76063391989,-0.1914,0.3135,-0.389,0.33,3.535,0.3,19.114174,0.004458,1.572701,0.06623197441995478
Gaia EDR3 3046142195330596352,0.134166,-0.027392,106.80371559602,-11.76069887051,0.4908,0.1031,-3.704,0.095,0.234,0.095,17.481586,0.002955,1.415016,0.027858137905765867
Gaia EDR3 3046142195330596480,0.133664,-0.024604,106.80320202772,-11.75791094274,,,,,,,20.815184,0.017983,1.780966,0.2398164094064363
Gaia EDR3 3046142195330604928,0.134516,-0.022544,106.80407049953,-11.75585007018,0.0247,0.2731,-0.454,0.247,-0.33,0.239,18.89759,0.003891,1.719212,0.05869789157366631
Gaia EDR3 3046142195330607872,0.13255,-0.020945,106.80206216612,-11.75425270195,0.1238,0.3525,-4.965,0.329,2.534,0.313,19.312069,0.005036,2.289991,0.05509768341990451
Gaia EDR3 3046142195330621184,0.127179,-0.016755,106.79657412075,-11.75006515564,0.5307,0.2575,-0.317,0.238,2.474,0.235,18.900393,0.004119,1.816046,0.06536263740173283
Gaia EDR3 3046142199629593216,0.137287,-0.022707,106.80690121951,-11.75601250632,1.1845,0.4448,-2.067,0.465,0.025,0.429,19.55172,0.006003,2.495375,0.08682702582820492
Gaia EDR3 3046142199629608448,0.134265,-0.0257,106.80381633382,-11.75900700545,-0.0519,0.3108,-0.548,0.298,1.588,0.27,19.114996,0.004453,1.491839,0.062433170486238636
Gaia EDR3 3046142199629625472,0.127775,-0.029714,106.79718915112,-11.76302339286,1.3136,0.6913,-2.487,0.674,2.114,0.671,20.137314,0.01145,1.696152,0.20676657970122722
Gaia EDR3 3046142199629631360,0.127359,-0.032836,106.79676573341,-11.76614603328,0.6058,1.0161,-0.906,1.321,1.153,1.597,20.39563,0.009997,2.223032,0.18176465055826982
Gaia EDR3 3046142199632062848,0.128238,-0.02248,106.7976586926,-11.7557897779,1.4457,1.2621,-4.585,1.035,5.416,1.137,20.685368,0.013164,1.866669,0.18799234603053278
Gaia EDR3 3046142199634418688,0.126995,-0.018281,106.79638681012,-11.75159074662,0.1316,0.0915,-0.47,0.085,1.352,0.086,17.294565,0.002912,1.31971,0.013722751232440007
Gaia EDR3 3046142199634423552,0.120874,-0.02224,106.79013693701,-11.75555324054,0.7329,0.0754,-2.257,0.073,5.415,0.073,16.946001,0.002871,1.423977,0.011370605750892382
Gaia EDR3 3046142229690351616,0.139905,-0.019454,106.80957351898,-11.75275769045,-0.112,0.2186,-1.133,0.201,1.57,0.198,18.682503,0.003644,1.496704,0.0426445315069812
Gaia EDR3 3046142229690357120,0.133812,-0.018459,106.80334992571,-11.75176551833,0.6782,0.5079,-5.414,0.536,2.864,0.498,19.722208,0.006162,2.178814,0.136792666312074
Gaia EDR3 3046142229690357248,0.132748,-0.017375,106.80226234422,-11.75068224928,-0.8386,0.4933,-0.942,0.506,1.329,0.434,19.5865,0.005476,1.495609,0.0930119271910695
Gaia EDR3 3046142229690361472,0.135774,-0.016522,106.80535283331,-11.74982798969,0.0382,0.12,-1.319,0.111,2.404,0.11,17.766592,0.003113,1.463108,0.030658709784378135
Gaia EDR3 3046142229690363776,0.138891,-0.015562,106.80853575039,-11.74886652623,0.2649,0.1864,-0.22,0.172,-0.722,0.169,18.444515,0.003431,1.611002,0.042816202541567774
Gaia EDR3 3046142229690373248,0.140211,-0.012381,106.8098830456,-11.74568477006,0.4116,0.1686,-0.565,0.157,-1.967,0.157,18.288954,0.003369,1.800865,0.04916248261974626
Gaia EDR3 3046142233989292928,0.144054,-0.011297,106.81380736108,-11.74459834908,0.2003,0.7555,-0.418,0.722,0.9,0.768,20.305712,0.007634,1.514683,0.13024257578268722
Gaia EDR3 3046142233989310464,0.145042,-0.019069,106.81482033802,-11.75237047459,0.2513,0.8269,-1.013,0.842,1.113,0.801,20.408325,0.009208,1.62306,0.2138963062713915
Gaia EDR3 3046142233989312768,0.136333,-0.013781,106.80592254047,-11.74708636637,1.9427,0.8215,1.213,0.787,-1.863,0.805,20.370045,0.009141,1.836784,0.1681734753952012
Gaia EDR3 3046142233989316352,0.136739,-0.016125,106.80633844185,-11.74943042448,0.1492,0.5529,-0.723,0.521,0.181,0.481,19.810156,0.006253,1.393114,0.1317744441178306
Gaia EDR3 3046142233989316992,0.135221,-0.015447,106.80478776332,-11.74875298155,0.1547,0.8404,-1.925,0.736,0.516,0.655,20.247168,0.008975,1.63167,0.16610231743805695
Gaia EDR3 3046142233989323392,0.137592,-0.020228,106.80721138604,-11.75353257093,0.7564,0.3909,-1.238,0.4,0.889,0.374,19.423233,0.005217,1.619927,0.07503823617584285
Gaia EDR3 3046142233989324800,0.133807,-0.017753,106.80334453987,-11.75106024314,0.807,0.4882,0.054,0.494,1.296,0.462,19.712763,0.005823,1.461454,0.17637940480505945
Gaia EDR3 3046142233991791232,0.133476,-0.014272,106.80300482217,-11.74757920708,,,,,,,20.840858,0.016623,1.254755,0.6585667717107365
Gaia EDR3 3046142233994146816,0.138411,-0.01299,106.80804455293,-11.74629435825,0.7341,0.6865,-1.822,0.648,1.515,0.611,20.054407,0.007395,1.779665,0.13792638354822387
Gaia EDR3 3046142233994147968,0.143733,-0.018754,106.8134835399,-11.75205570007,0.1975,0.1162,-0.291,0.109,1.283,0.106,17.689405,0.00307,1.389624,0.022311248753562468
Gaia EDR3 3046142264050062720,0.101886,-0.029654,106.77074490417,-11.76297428809,0.0706,0.2422,1.153,0.215,-1.676,0.208,18.726744,0.00386,1.763935,0.05497398674083549
Gaia EDR3 3046142264054404096,0.10019,-0.0373,106.7690152143,-11.77062130586,0.0317,0.0488,-0.44,0.046,1.163,0.05,16.115055,0.002844,1.868962,0.010030265454186744
Gaia EDR3 3046142264054404608,0.091983,-0.036186,106.76063132223,-11.76950947373,0.2458,0.6175,-0.075,0.727,2.181,0.542,19.93322,0.007342,1.453604,0.16714573272931338
Gaia EDR3 3046142268349138688,0.101497,-0.030051,106.77034732081,-11.76337199265,2.2665,1.5044,-4.311,1.562,-4.327,1.577,20.603363,0.011525,2.245161,0.7868458633410418
Gaia EDR3 3046142268349163136,0.097427,-0.038165,106.76619264892,-11.77148679413,0.151,0.8031,0.488,0.695,-1.42,0.732,20.349293,0.008757,1.258589,0.17323373290695143
Gaia EDR3 3046142268351601536,0.091437,-0.035618,106.76007329087,-11.76894199752,,,,,,,20.730639,0.017252,1.220491,0.47902364847416
Gaia EDR3 3046142268353921024,0.094651,-0.039291,106.76335769874,-11.77261433048,0.4592,0.0709,-0.205,0.07,1.754,0.071,16.889467,0.002897,1.257706,0.013771920412523208
Gaia EDR3 3046142268355044608,0.090286,-0.033383,106.75889659558,-11.76670742721,,,,,,,20.23532,0.022024,1.406681,0.10984722095256731
Gaia EDR3 3046142298409808128,0.102191,-0.02713,106.77105518026,-11.76044994993,-0.0047,0.1297,-0.806,0.116,1.462,0.109,17.683065,0.003081,1.176796,0.01703351888489373
Gaia EDR3 3046142298409808896,0.105178,-0.026675,106.77410571335,-11.75999429106,0.5323,0.5622,-1.08,0.512,2.674,0.409,19.629967,0.006209,1.694323,0.10906223125923042
Gaia EDR3 3046142298409814016,0.105772,-0.024437,106.77471156147,-11.75775553089,1.0738,0.3923,-0.228,0.36,-1.377,0.296,19.148085,0.004602,1.533918,0.06022010464647871
Gaia EDR3 3046142298409815936,0.098366,-0.024253,106.76714703097,-11.75757502198,0.3481,0.1007,-0.443,0.1,-0.162,0.096,17.173,0.00297,1.441696,0.014056439129971891
Gaia EDR3 3046142298411392256,0.10295,-0.024577,106.77182931952,-11.75789736747,-0.6705,0.8935,-1.049,0.748,0.167,0.656,20.17715,0.008259,2.225834,0.19103450338841493
Gaia EDR3 3046142302708845184,0.112435,-0.020714,106.78151558416,-11.75403058782,-0.7851,1.5766,-3.84,3.124,-0.245,1.527,20.873991,0.020397,2.044869,0.27047156013766593
Gaia EDR3 3046142302708858368,0.10337,-0.019985,106.77225662898,-11.75330543954,0.3438,0.1925,-2.908,0.183,1.515,0.16,18.302814,0.00345,1.445458,0.042251562001660255
Gaia EDR3 3046142302708863104,0.101416,-0.021079,106.77026125603,-11.75439922331,,,,,,,20.948395,0.020185,1.603647,0.33418564618462676
Gaia EDR3 3046142302708865664,0.100484,-0.021796,106.76930925874,-11.7551171401,0.2974,1.0672,0.214,1.16,0.55,0.889,20.433884,0.009909,1.5147,0.2309643912360806
Gaia EDR3 3046142302708872704,0.105123,-0.03064,106.7740511992,-11.76395894402,-1.1731,0.7443,0.725,0.663,2.134,0.572,19.98855,0.006694,1.562742,0.12545444206355166
Gaia EDR3 3046142302711312000,0.109253,-0.031933,106.77826997436,-11.76525061167,3.296,1.1065,8.162,1.255,-1.055,1.774,20.619501,0.014794,2.399908,0.20694130481137804
Gaia EDR3 3046142302711318400,0.103377,-0.030007,106.7722680663,-11.76332687442,1.8958,1.3036,2.072,1.123,1.252,1.024,20.659914,0.011278,1.913134,0.2161093024535676
Gaia EDR3 3046142302713642624,0.110575,-0.022239,106.77961671887,-11.75555623806,0.3388,0.0637,-0.48,0.062,1.685,0.055,16.357786,0.002858,1.403069,0.034445098797593596
Gaia EDR3 3046142302713643008,0.110526,-0.022855,106.77956724195,-11.75617242268,2.5989,0.0725,-13.485,0.069,17.257,0.065,16.656147,0.003555,,
Gaia EDR3 3046142302713646464,0.10699,-0.025444,106.77595673723,-11.75876252769,0.2612,0.1631,-1.158,0.148,1.99,0.138,18.062506,0.003264,1.391028,0.02068281677502758
Gaia EDR3 3046142332769542272,0.085562,-0.028553,106.75407018865,-11.76187947316,-0.5435,0.5798,0.011,0.503,-0.323,0.388,19.54028,0.005955,1.244497,0.10846000408970874
Gaia EDR3 3046142332769555968,0.078053,-0.023152,106.74639788676,-11.7564800125,-0.2408,0.6038,-1.062,0.562,1.495,0.523,19.951155,0.006399,1.78603,0.11968970626728036
Gaia EDR3 3046142332769556736,0.084419,-0.023224,106.75290109706,-11.756550055,-0.1627,0.5201,-0.377,0.468,0.141,0.401,19.670605,0.005647,1.405895,0.09964727957285191
Gaia EDR3 3046142332771131520,0.09507,-0.023727,106.76378059648,-11.75705013399,-0.4445,0.6065,1.2,0.66,-4.535,0.552,19.805496,0.006603,1.715965,0.1309138018043496
Gaia EDR3 3046142337068614528,0.095382,-0.024911,106.76409903357,-11.75823368933,,,,,,,20.463982,0.022794,1.753735,0.15902329326428818
Gaia EDR3 3046142337068626944,0.085132,-0.022796,106.75362840978,-11.75612236664,0.4953,0.5668,-0.344,0.637,0.998,0.535,20.035526,0.007099,1.802198,0.2620796081507454
Gaia EDR3 3046142337073388800,0.084523,-0.016056,106.75300517532,-11.74938222746,0.3026,0.0809,-0.134,0.075,1.274,0.072,17.029007,0.002898,1.227665,0.010000041912937912
Gaia EDR3 3046142337073392640,0.083982,-0.021959,106.75245389115,-11.75528524711,0.0831,0.5065,-2.965,0.525,-6.205,0.474,19.989672,0.006839,1.582079,0.11252606495588405
Gaia EDR3 3046142337073392896,0.08274,-0.021532,106.751185281,-11.75485886814,0.3125,0.0839,-0.367,0.085,1.402,0.081,17.145472,0.003125,1.37224,0.010883170185240446
Gaia EDR3 3046142367129306624,0.093775,-0.018672,106.76245584424,-11.75199567092,0.4142,0.1862,-0.954,0.149,1.11,0.16,18.070143,0.00327,1.346477,0.026689392448909034
Gaia EDR3 3046142367129307648,0.097479,-0.019439,106.76623949033,-11.75276130379,0.1376,0.1212,-0.624,0.112,1.689,0.111,17.716343,0.00308,1.164308,0.017174639036258543
Gaia EDR3 3046142367129317504,0.090912,-0.015718,106.75953031175,-11.74904200767,0.2072,0.1962,-0.45,0.18,1.248,0.172,18.43751,0.003508,1.263273,0.05233075497967458
Gaia EDR3 3046142367129319296,0.08637,-0.014953,106.75489055596,-11.74827882399,0.6844,0.1977,-0.943,0.181,-0.308,0.174,18.464132,0.003494,1.659964,0.042620330651970614
Gaia EDR3 3046142367129322368,0.10088,-0.013797,106.76971089874,-11.74711775745,0.7263,0.3867,-0.132,0.336,0.846,0.292,19.188862,0.004662,1.4186,0.08617255031806492
Gaia EDR3 3046142367129322496,0.096244,-0.013831,106.76497561178,-11.74715336028,0.6442,1.171,9.31,1.064,-8.761,0.953,20.473253,0.010473,2.45192,0.24085356460778343
Gaia EDR3 3046142367129322624,0.088556,-0.013834,106.75712357481,-11.74715930139,-0.1185,0.2665,1.556,0.242,0.78,0.232,18.873146,0.004045,1.919172,0.05888424133785626
Gaia EDR3 3046142367129327872,0.095707,-0.012177,106.76442653169,-11.74549984989,0.2549,0.3211,0.815,0.268,-0.022,0.252,19.029114,0.004547,1.629078,0.06682637018531871
Gaia EDR3 3046142367136906112,0.096916,-0.018107,106.7656636225,-11.75142951892,-0.9854,0.5169,-1.26,0.457,1.665,0.421,19.516348,0.005124,1.494791,0.11229675071340292
Gaia EDR3 3046142371428336640,0.090418,-0.011364,106.75902389253,-11.74468848741,,,,,,,20.656189,0.01848,0.758867,0.2052525718945955
Gaia EDR3 3046142371428340096,0.093232,-0.014915,106.76189998256,-11.74823847692,-1.7423,2.3568,1.564,1.544,0.978,2.416,20.730936,0.013789,2.01285,0.23654099549691399
Gaia EDR3 3046142371433121664,0.091473,-0.011593,106.76010212954,-11.7449172032,0.3563,0.1398,-1.787,0.133,2.534,0.14,17.923113,0.003205,1.545328,0.025864813371625463
Gaia EDR3 3046142371433123712,0.093453,-0.016331,106.76212566981,-11.74965411324,2.3974,0.3971,-0.171,0.356,0.806,0.369,18.963434,0.007386,1.627718,0.04787268479471404
