EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 5523239161397544448,0.109971,0.011444,129.10188698917,-43.60846184436,-0.1858,0.4125,-3.152,0.387,5.188,0.47,19.96806,0.005008,2.188446,0.12179875449204547
Gaia EDR3 5523239161397562240,0.110199,0.006962,129.10221320471,-43.61294286557,0.841,0.3984,0.819,0.39,3.58,0.469,20.07561,0.005487,1.923815,0.18916614154616784
Gaia EDR3 5523239161397562624,0.106591,-0.000797,129.09724862946,-43.62070861509,-0.1695,1.1262,-14.52,1.036,4.901,1.603,20.798111,0.011096,1.888216,0.20145017155128367
Gaia EDR3 5523239161397579520,0.110975,0.002191,129.10329661481,-43.61771277463,0.4177,1.3625,-5.519,1.747,3.031,1.338,20.763813,0.013148,1.62879,0.17734874698671557
Gaia EDR3 5523239161397587328,0.113342,0.003772,129.10656295595,-43.61612693557,0.4503,0.4473,-3.505,0.456,3.992,0.542,20.315731,0.005726,1.916264,0.11138282655134975
Gaia EDR3 5523239161402945280,0.110984,-0.00058,129.10331610977,-43.62048306296,0.3741,0.2092,-3.558,0.204,1.567,0.247,19.196718,0.003611,1.996847,0.05385783625937219
Gaia EDR3 5523239161404195328,0.104232,0.001203,129.09398591139,-43.61871207227,-0.6494,0.6429,9.354,0.657,-1.026,0.823,19.65778,0.008756,2.572943,0.08560239513112426
Gaia EDR3 5523239191457987328,0.117469,0.004335,129.11226101296,-43.61555596157,0.7625,0.2325,-5.996,0.235,8.442,0.259,18.926048,0.003648,,
Gaia EDR3 5523239191457989376,0.117051,0.008726,129.11167260988,-43.61116631822,0.1896,0.1678,-4.502,0.17,6.959,0.203,18.930567,0.003504,2.526419,0.0618933105195812
Gaia EDR3 5523239191457993344,0.123343,0.015023,129.1203438748,-43.60485611767,-0.1311,0.2291,-2.392,0.235,2.281,0.281,19.363754,0.003907,2.207357,0.0659412821298394
Gaia EDR3 5523239191457993856,0.113479,0.017004,129.10671738243,-43.60289488105,0.3383,0.2919,-3.374,0.295,5.313,0.369,19.800812,0.004545,2.333725,0.10286128565328677
Gaia EDR3 5523239191457994240,0.120215,0.018145,129.11601575464,-43.60174122404,0.2046,0.3198,-1.693,0.329,2.535,0.404,19.826735,0.004648,2.374325,0.11196667287509644
Gaia EDR3 5523239195757332352,0.116242,0.006258,129.11056182482,-43.61363598248,0.1731,0.6459,-2.35,0.632,3.953,0.838,20.611462,0.008361,1.951361,0.15478906464065043
Gaia EDR3 5523239195757341184,0.123073,0.016075,129.11996869617,-43.60380485201,1.2029,0.5615,-1.633,0.544,5.794,0.672,20.481834,0.007199,2.142073,0.15043130404928587
Gaia EDR3 5523239195757350272,0.120566,0.007021,129.11653102751,-43.61286411528,-0.0619,0.7715,-2.268,0.764,3.146,0.95,20.642382,0.008507,1.621548,0.19280405507964912
Gaia EDR3 5523239195762687872,0.11741,0.00475,129.11217863445,-43.61514091948,0.3834,0.0452,-4.277,0.046,5.234,0.056,16.674898,0.002832,1.572368,0.01120348997265706
Gaia EDR3 5523239225817727232,0.102137,0.007468,129.09107697795,-43.61245158138,0.1103,0.15,-4.797,0.146,3.955,0.183,18.74902,0.003313,2.235985,0.041421645754482504
Gaia EDR3 5523239225817728384,0.100087,0.009495,129.08824102261,-43.61042710217,0.3945,0.2655,-4.035,0.257,5.967,0.331,19.561068,0.004257,2.310598,0.07932002088727934
Gaia EDR3 5523239225817731200,0.106342,0.01436,129.09686712397,-43.6055514974,-0.4883,0.3413,-3.098,0.341,2.362,0.4,19.926468,0.004815,2.018818,0.08948995530729355
Gaia EDR3 5523239225821668480,0.103248,0.007863,129.09261097445,-43.61205402892,0.8651,0.4909,-4.522,0.512,2.916,0.601,20.277124,0.005887,2.075359,0.12326897390645847
Gaia EDR3 5523239230116928256,0.095515,0.016774,129.08190998314,-43.60315581834,-0.4282,0.6683,-2.688,0.616,5.559,0.856,20.642944,0.007648,1.659307,0.15743490400377522
Gaia EDR3 5523239230116942208,0.097224,0.015163,129.08427449668,-43.60476456234,0.1784,0.9806,-2.719,0.928,0.654,1.366,20.516674,0.009207,,
Gaia EDR3 5523239230116946304,0.102214,0.022494,129.09114790566,-43.59742493738,0.6756,0.2799,-5.738,0.277,5.4,0.353,19.670082,0.004328,2.226318,0.07614987002492694
Gaia EDR3 5523239230116946688,0.096815,0.011694,129.08371744221,-43.60823443918,0.56,0.3003,-7.051,0.302,9.371,0.379,19.869995,0.004524,2.360119,0.11035131981430901
Gaia EDR3 5523239230116983424,0.101696,0.008952,129.09046402574,-43.61096745261,0.9252,0.7268,-3.315,0.757,4.683,0.912,20.641329,0.008952,1.86446,0.17794796419878267
Gaia EDR3 5523239230116985856,0.102341,0.009557,129.09135342665,-43.61036186029,,,,,,,20.924313,0.0171,1.44035,0.2775766287345807
Gaia EDR3 5523239230116986752,0.105891,0.016383,129.09624033835,-43.60352964175,1.0695,0.4155,-0.943,0.422,-0.425,0.518,20.185316,0.005668,2.030682,0.1237870041008569
Gaia EDR3 5523239230122396544,0.09764,0.015195,129.08484774219,-43.60473166104,0.5976,0.2521,-4.62,0.253,4.808,0.32,19.594547,0.004367,2.205711,0.08984075591475685
Gaia EDR3 5523239230122397568,0.101963,0.022387,129.09080197603,-43.59753237617,-0.1019,0.4406,-2.57,0.437,2.845,0.747,20.109377,0.00623,,
Gaia EDR3 5523239230122401792,0.102052,0.016337,129.09093846168,-43.60358202905,0.3091,0.1221,-3.178,0.12,1.638,0.16,18.434946,0.003115,2.064041,0.029667757996962366
Gaia EDR3 5523239230122406784,0.100004,0.004532,129.08813817115,-43.61539058144,0.7089,0.0604,-5.834,0.062,-0.546,0.079,17.312115,0.002872,1.524935,0.009815339867196635
Gaia EDR3 5523239230122410368,0.109045,0.015296,129.1005985427,-43.60461062004,0.3204,0.0996,-0.552,0.1,3.448,0.127,17.972565,0.003169,2.198288,0.026950039109563336
Gaia EDR3 5523239260177474560,0.109844,0.024032,129.10168017054,-43.59587352434,0.0666,0.1397,-2.131,0.136,2.876,0.17,18.630527,0.00327,2.059162,0.038116878904800734
Gaia EDR3 5523239260177476096,0.113203,0.026129,129.10631220896,-43.59376999031,,,,,,,18.80436,0.010553,2.283354,0.04805980901738539
Gaia EDR3 5523239260177476224,0.107337,0.026114,129.09821283494,-43.59379657074,-0.4441,0.442,-4.039,0.43,4.938,0.589,20.163527,0.005837,2.089872,0.09579775338320681
Gaia EDR3 5523239260177477120,0.108905,0.027266,129.10037458137,-43.59264087769,-0.0212,0.2365,-2.659,0.235,3.326,0.295,19.405397,0.003884,2.063078,0.06566552792157793
Gaia EDR3 5523239260177478528,0.108038,0.030422,129.09917000931,-43.58948647295,0.493,0.2795,-1.96,0.272,3.029,0.393,19.611204,0.004386,2.300526,0.07977449412965704
Gaia EDR3 5523239260177479936,0.114596,0.032741,129.10821890795,-43.58715573248,0.7911,0.1404,-12.954,0.142,15.663,0.176,18.673225,0.003368,2.253794,0.0381494357628351
Gaia EDR3 5523239260177480704,0.112874,0.034632,129.10583657434,-43.58526847348,0.436,0.1953,-3.78,0.192,5.574,0.238,19.073847,0.003682,2.255941,0.05231462494447516
Gaia EDR3 5523239260177557120,0.111122,0.023598,129.10344595321,-43.5963052348,0.2952,0.2441,-2.464,0.236,3.666,0.292,19.4914,0.004077,2.231943,0.06815570769328573
Gaia EDR3 5523239264476701184,0.10739,0.028086,129.09828147711,-43.59182355108,0.7591,0.8312,0.294,0.747,2.789,0.974,20.665955,0.008487,1.895569,0.16459228434536124
Gaia EDR3 5523239264476703872,0.10706,0.026275,129.09783012803,-43.59363540306,,,,,,,20.902714,0.015954,,
Gaia EDR3 5523239264476719488,0.111322,0.029674,129.10370664028,-43.59022879645,0.1789,0.3866,-9.774,0.387,5.95,0.483,20.048828,0.004945,2.407833,0.10518741182639639
Gaia EDR3 5523239264476723072,0.113023,0.031766,129.10604942292,-43.58813328876,0.247,0.1111,-3.313,0.095,3.997,0.155,17.814236,0.003623,2.693264,0.14772420053362662
Gaia EDR3 5523239264476737536,0.11514,0.031161,129.10897347455,-43.58873432718,0.0694,0.4962,-4.999,0.474,4.134,0.585,20.38135,0.005992,2.014158,0.16507223954124797
Gaia EDR3 5523239264476745344,0.116015,0.029796,129.11018483853,-43.59009816404,1.054,0.7506,-2.44,0.768,2.932,0.913,20.678373,0.008331,1.943718,0.17896843922537667
Gaia EDR3 5523239264482147328,0.110997,0.021371,129.10327817704,-43.5985326015,0.5288,0.0215,-0.305,0.022,1.536,0.028,15.144039,0.002777,1.700987,0.005259033285463047
Gaia EDR3 5523239264482155392,0.118405,0.025549,129.11349604265,-43.59434074561,0.899,0.889,-3.362,0.84,3.366,1.255,20.70571,0.009379,2.21723,0.3069244824876336
Gaia EDR3 5523239264483407616,0.112772,0.031678,129.10570355439,-43.58822264718,-0.0241,0.0856,-3.299,0.083,4.12,0.131,17.730251,0.003003,2.345458,0.021014018035932003
Gaia EDR3 5523239294537208832,0.125253,0.016338,129.12297773712,-43.60353754864,0.2282,0.244,-1.294,0.241,0.734,0.293,19.4419,0.00406,2.025904,0.07041576631430829
Gaia EDR3 5523239294537212544,0.124326,0.023038,129.12167858271,-43.59683978856,1.0982,0.0817,-5.598,0.085,-1.207,0.106,17.528614,0.003004,1.735741,0.012014789952670989
Gaia EDR3 5523239294541703552,0.133995,0.02617,129.13502005133,-43.59368695495,-0.0765,0.1086,-2.62,0.115,3.613,0.138,18.148294,0.003024,1.971735,0.02116964019863422
Gaia EDR3 5523239298836521472,0.120633,0.026447,129.11656977641,-43.59343779295,-0.1881,0.4979,-4.144,0.508,3.99,0.615,20.338148,0.006414,2.236002,0.14532188652138214
Gaia EDR3 5523239298836526336,0.1217,0.026523,129.11804393315,-43.59336025539,-0.9724,1.3351,5.325,1.404,-4.023,1.814,20.94734,0.018507,2.122091,0.22066342374651346
Gaia EDR3 5523239298836532736,0.126913,0.035354,129.12521549093,-43.58451815485,0.2885,0.4502,-3.198,0.492,3.671,0.558,20.222277,0.005792,1.872532,0.1104483671216627
Gaia EDR3 5523239298836544000,0.12591,0.027846,129.12385275752,-43.59202775946,1.0083,0.4696,-6.561,0.46,3.906,0.534,20.274458,0.005944,2.33116,0.1370464043532985
Gaia EDR3 5523239298836546176,0.128822,0.033136,129.12785684641,-43.58673238937,0.9034,0.3788,-2.511,0.386,2.816,0.454,20.083487,0.005535,2.081963,0.08620816350853998
Gaia EDR3 5523239298836555008,0.130137,0.031317,129.12967858154,-43.58854771621,-0.2742,0.7587,-3.073,0.696,3.624,0.819,20.687761,0.0099,2.00732,0.16447018128211646
Gaia EDR3 5523239298836560128,0.128525,0.025271,129.12747010643,-43.59459766299,-0.2638,0.9523,-2.158,1.085,1.611,1.085,20.754114,0.010288,1.703901,0.15638827986067438
Gaia EDR3 5523239298836566656,0.130701,0.027245,129.13046934589,-43.59261924287,-1.1686,0.5087,-4.363,0.565,4.282,0.64,20.278109,0.006104,1.946857,0.11350253130029257
Gaia EDR3 5523239298836578688,0.130655,0.023005,129.13041908083,-43.59685927632,2.4147,1.4367,-6.785,1.258,7.602,1.713,20.84649,0.012013,1.924519,0.23699184661641504
Gaia EDR3 5523239298836579584,0.130969,0.023441,129.13085125262,-43.59642266669,-0.0469,1.2501,-1.99,0.814,4.454,0.978,20.744696,0.013262,1.869026,0.18375062178943294
Gaia EDR3 5523239298836586752,0.131278,0.021308,129.13128356236,-43.59855416072,0.4382,0.4296,-3.422,0.454,3.343,0.55,20.270065,0.005796,1.997944,0.12126707253903551
Gaia EDR3 5523239328896958336,0.138391,0.037371,129.14105514445,-43.58247611892,1.0197,0.1594,-13.067,0.164,-6.139,0.196,18.89118,0.003455,2.346182,0.051828287021890844
Gaia EDR3 5523239328896959744,0.136991,0.039589,129.1391150789,-43.58026140183,1.3363,0.366,-5.26,0.355,0.0,0.462,20.03023,0.005202,2.285227,0.11155049455554776
Gaia EDR3 5523239328897038336,0.135096,0.032345,129.13652199968,-43.58750972324,0.3038,0.3456,-2.603,0.358,3.923,0.442,19.973558,0.005148,2.579328,0.13531001588359323
Gaia EDR3 5523239328897337856,0.138092,0.03101,129.14066200468,-43.58883781436,0.1764,0.096,-2.984,0.098,3.27,0.122,18.140018,0.003008,1.90941,0.020246832902281058
Gaia EDR3 5523239333196282752,0.131882,0.039923,129.13206180424,-43.57993809289,0.3545,0.5892,-3.359,0.582,3.221,0.719,20.369602,0.006666,2.156643,0.16367235802862665
Gaia EDR3 5523239333196313088,0.137274,0.037935,129.13951162035,-43.58191420926,,,,,,,20.891306,0.01524,2.146042,0.20650780537598434
Gaia EDR3 5523239333196317440,0.138331,0.038847,129.14096676425,-43.58099998951,,,,,,,20.833946,0.013541,2.198336,0.291175467342636
Gaia EDR3 5523239333196322176,0.141563,0.043564,129.14541297797,-43.57627572994,0.4953,0.4761,-2.138,0.472,3.168,0.575,20.331434,0.005905,1.66612,0.14967900399770634
Gaia EDR3 5523239333196332288,0.136068,0.029439,129.13787243607,-43.59041326634,0.565,0.4074,-3.264,0.413,2.507,0.499,20.228065,0.005441,2.029575,0.1197227502151522
Gaia EDR3 5523239333196333312,0.142002,0.041433,129.14602675931,-43.57840567836,,,,,,,20.940601,0.013469,2.430611,0.34287552177566716
Gaia EDR3 5523239333196340480,0.141392,0.038221,129.14519455621,-43.58161832653,0.0226,0.6116,-1.518,0.627,3.475,0.732,20.464283,0.007292,1.99222,0.16736014707171507
Gaia EDR3 5523239333198258304,0.135328,0.031953,129.13684319493,-43.58790077375,1.0601,0.6558,-11.042,0.627,4.185,0.782,20.495493,0.007481,,
Gaia EDR3 5523239333198258432,0.13235,0.033349,129.13272692473,-43.58651181577,1.4427,0.7632,-3.847,0.867,3.716,1.013,20.574364,0.008649,2.135134,0.21485335502875
Gaia EDR3 5523239333202056960,0.139096,0.031928,129.14204592868,-43.58791725662,1.3562,0.035,6.735,0.038,-0.514,0.045,15.463741,0.00277,1.114478,0.00512451709728823
Gaia EDR3 5523239333202057216,0.136519,0.031328,129.13848951102,-43.58852261246,0.4734,0.1365,-3.46,0.142,2.98,0.172,18.585714,0.00368,2.251259,0.040719104203493485
Gaia EDR3 5523239333202889600,0.130403,0.040725,129.13001682073,-43.57913983275,,,,,,,20.973162,0.03541,1.696978,0.5751761624780994
Gaia EDR3 5523239333202891904,0.134566,0.039118,129.13576864503,-43.58073770758,0.3057,0.1647,-1.804,0.171,3.768,0.214,18.92006,0.003414,2.471119,0.06018862606402007
Gaia EDR3 5523239363256695168,0.117746,0.03303,129.11256584121,-43.58686084112,0.3079,0.1648,-6.141,0.166,7.741,0.21,18.919575,0.003509,2.329201,0.044504620656793725
Gaia EDR3 5523239363256696576,0.114554,0.036087,129.10815097001,-43.58381024962,0.2978,0.1341,-3.526,0.137,3.959,0.169,18.56639,0.00319,2.090498,0.03434653491243967
Gaia EDR3 5523239363256701824,0.117493,0.043142,129.11218973925,-43.57674918863,0.08,0.1516,-3.479,0.155,3.618,0.191,18.753475,0.003284,2.00074,0.043399483725509155
Gaia EDR3 5523239363256704640,0.121497,0.050152,129.1176969112,-43.56973173348,0.7927,0.146,-3.222,0.151,10.757,0.187,18.801146,0.003342,1.972149,0.042102155974212636
Gaia EDR3 5523239363257075200,0.113653,0.037174,129.10690477192,-43.58272409127,0.1327,0.3859,-4.603,0.397,5.514,0.477,20.066736,0.005243,2.624985,0.140231820958164
Gaia EDR3 5523239367555924992,0.114541,0.039552,129.10812394738,-43.58034512728,0.6575,0.3556,-5.118,0.384,4.253,0.425,19.96002,0.005105,2.327095,0.1016685531994947
Gaia EDR3 5523239367555925120,0.114954,0.040369,129.10869197764,-43.57952699207,0.3156,0.8778,-9.028,0.953,5.726,0.923,20.734873,0.008747,1.744905,0.24894237914583778
Gaia EDR3 5523239367555934464,0.119573,0.046894,129.11505085406,-43.57299302328,0.3396,0.1365,-4.121,0.144,4.173,0.175,18.658594,0.003211,2.198637,0.05097867665611756
Gaia EDR3 5523239367555934976,0.119142,0.045795,129.11445927892,-43.57409268094,0.956,0.8049,-3.658,0.751,3.156,0.867,20.641195,0.00954,1.972988,0.21701116865682146
Gaia EDR3 5523239367555938688,0.121449,0.049311,129.11763385352,-43.57057265489,0.2391,0.2489,-2.994,0.254,3.804,0.311,19.527132,0.004417,2.734055,0.0995328120301765
Gaia EDR3 5523239367555946240,0.1179,0.038319,129.11276489757,-43.58157117311,0.0881,0.4604,-5.222,0.492,6.472,0.558,20.301882,0.005715,2.153164,0.1199590041142592
Gaia EDR3 5523239367555950848,0.120699,0.043379,129.11661528638,-43.57650595095,1.9559,1.4325,-0.215,1.534,3.825,1.47,20.866436,0.014724,1.790377,0.3269733723184421
Gaia EDR3 5523239367555951872,0.121194,0.043961,129.11729591506,-43.57592237888,0.9171,0.5453,-2.805,0.534,2.162,0.653,20.47841,0.007016,1.730463,0.15379097373067643
Gaia EDR3 5523239367555964288,0.120614,0.037759,129.11651295176,-43.58212581985,1.1521,0.5154,-2.596,0.524,2.639,0.633,20.371462,0.00689,2.094868,0.13511024754701312
Gaia EDR3 5523239367555985280,0.121063,0.032021,129.1171491036,-43.58786327024,-0.246,0.2649,-2.372,0.266,2.619,0.329,19.667656,0.00413,2.031086,0.07493905095873668
Gaia EDR3 5523239367555986304,0.122695,0.034991,129.11939300512,-43.58489017071,-0.3124,1.2278,-5.277,1.2,7.523,1.492,20.816992,0.01184,1.861225,0.29336539671624146
Gaia EDR3 5523239367557997312,0.120446,0.040732,129.11627205169,-43.57915334798,0.2961,0.4695,-7.496,0.504,7.534,0.59,20.358698,0.00737,1.666689,0.20153785382760828
Gaia EDR3 5523239367561359232,0.12002,0.047943,129.11566448995,-43.57194361719,0.0935,0.0421,-2.126,0.044,2.71,0.054,16.551483,0.002847,3.208962,0.015767748097480057
Gaia EDR3 5523239367561359744,0.118821,0.044264,129.11401977796,-43.57562427259,,,,,,,17.49559,0.012204,1.64847,0.00932300426494825
Gaia EDR3 5523239367561362688,0.11874,0.036822,129.11392823039,-43.58306633299,0.8973,0.0181,4.382,0.019,-4.463,0.023,14.792453,0.002765,1.088188,0.004960716236907879
Gaia EDR3 5523239367561365888,0.123869,0.043316,129.1209903729,-43.57656219733,-0.8309,0.5468,-4.343,0.593,4.148,0.692,20.206991,0.006169,2.327116,0.08256020321396318
Gaia EDR3 5523239367561369216,0.120219,0.031325,129.11598575882,-43.58856107224,0.6233,0.0211,-6.018,0.022,1.257,0.027,15.192489,0.00277,1.348951,0.0052363206279728465
Gaia EDR3 5523239367561372160,0.126852,0.040608,129.12511634301,-43.57926466125,0.4421,0.0517,-5.444,0.052,4.871,0.065,16.917257,0.002837,1.824334,0.009790186116244541
Gaia EDR3 5523239397616442880,0.123809,0.05032,129.1208881026,-43.56955886016,-1.8633,0.4416,-3.743,0.45,4.969,0.56,18.022308,0.003751,2.277187,0.017704573258091022
Gaia EDR3 5523239401915679744,0.123864,0.05333,129.12095493555,-43.56654862307,0.8136,0.4346,0.036,0.442,-2.339,0.553,20.221472,0.005983,2.014624,0.12377786059208612
Gaia EDR3 5523239401915684480,0.123283,0.049689,129.12016400656,-43.57019036101,0.1593,0.1139,-2.029,0.116,2.727,0.145,18.361029,0.00314,2.324776,0.06247793291455472
Gaia EDR3 5523239401915688064,0.123727,0.050207,129.12077552911,-43.56967166222,,,,,,,18.680775,0.005943,,
Gaia EDR3 5523239401915734400,0.129268,0.045569,129.12843683766,-43.5742977924,,,,,,,20.97591,0.025784,2.301718,0.3022288898292962
Gaia EDR3 5523239401915735168,0.129833,0.046331,129.12921415173,-43.57353461038,-0.8466,1.0138,-1.993,0.96,1.837,0.955,20.757765,0.009426,1.940352,0.23356167020216376
Gaia EDR3 5523239401915738368,0.129805,0.044616,129.12918065394,-43.57524987375,,,,,,,19.952208,0.013517,2.557285,0.12255574079831914
Gaia EDR3 5523239401915740544,0.130621,0.045429,129.13030419565,-43.57443482653,2.2864,1.0176,-3.284,1.076,1.659,1.107,20.692476,0.009532,2.090656,0.2572262127996203
Gaia EDR3 5523239401921100544,0.128889,0.058558,129.12787532596,-43.56131003043,0.1343,0.0583,-2.701,0.059,5.799,0.075,17.13969,0.002874,2.869925,0.02415788028284479
Gaia EDR3 5523239401921102976,0.124816,0.047449,129.12228639698,-43.57242750544,0.7152,0.0335,-4.695,0.035,6.411,0.044,16.059082,0.002792,1.259153,0.005685055595376842
Gaia EDR3 5523239401921106560,0.129165,0.050571,129.12827981298,-43.56929680174,1.0375,0.0105,-9.919,0.01,1.754,0.014,12.987729,0.002763,0.92345,0.004754504887965797
Gaia EDR3 5523239431976134016,0.055994,-0.033642,129.02739859712,-43.65362182461,-0.0223,0.1235,-3.001,0.131,2.82,0.149,18.521687,0.003185,1.984024,0.04035045804866126
Gaia EDR3 5523239431976135552,0.056439,-0.030817,129.02800909277,-43.65079613564,0.1647,0.1189,-3.508,0.13,4.047,0.145,18.37696,0.003068,1.758039,0.02741338463672915
Gaia EDR3 5523239431976138624,0.051585,-0.027557,129.02129701951,-43.64754064307,0.1756,0.1236,-4.211,0.138,4.72,0.141,18.429758,0.003173,1.756329,0.029234304139276735
Gaia EDR3 5523239431976140416,0.064249,-0.023256,129.03879232571,-43.64322795277,0.2646,0.2072,-4.139,0.22,5.525,0.225,19.214731,0.003783,2.071505,0.05856815382753017
Gaia EDR3 5523239431976141568,0.051867,-0.022222,129.02168060012,-43.64220580881,0.5319,0.094,-1.199,0.1,5.592,0.112,18.15891,0.003015,1.81817,0.02134840393504726
Gaia EDR3 5523239431976147072,0.056902,-0.012648,129.02862567081,-43.63262686212,0.2983,0.0999,-3.151,0.108,2.672,0.123,18.149511,0.003073,2.035721,0.019987049738021675
Gaia EDR3 5523239431976147200,0.058289,-0.013071,129.03054273852,-43.63304833651,0.1385,0.1708,-1.625,0.184,2.826,0.194,19.038063,0.003539,2.987658,0.07300892352400257
Gaia EDR3 5523239431976543616,0.062731,-0.024789,129.03669643056,-43.64476238443,0.4924,0.14,-2.057,0.154,3.262,0.161,18.695074,0.003271,2.003065,0.03529567342869186
Gaia EDR3 5523239436275218176,0.049743,-0.023519,129.01874753123,-43.64350410274,-0.1309,0.3657,-3.224,0.415,3.442,0.417,20.140688,0.005199,1.817059,0.11561616574669276
Gaia EDR3 5523239436275249408,0.053416,-0.026365,129.02382558299,-43.64634753,0.1363,0.557,-1.784,0.675,3.814,0.634,20.406647,0.006424,1.4984,0.1979157986984999
Gaia EDR3 5523239436275252480,0.053691,-0.026991,129.02420750822,-43.64697297465,0.4595,0.4097,0.649,0.457,1.131,0.473,20.250053,0.00568,1.968595,0.11555341343124118
Gaia EDR3 5523239436275257344,0.053367,-0.029956,129.02376326036,-43.64993800754,0.0625,0.0598,-2.909,0.066,3.013,0.068,16.65268,0.002941,2.723754,0.010016149266397472
Gaia EDR3 5523239436275272320,0.054865,-0.033086,129.02583654047,-43.65306732979,1.123,0.5447,-1.904,0.561,3.536,0.666,20.464931,0.007031,2.038694,0.10384741576039513
Gaia EDR3 5523239436275276928,0.055512,-0.034469,129.02673271223,-43.65444925129,1.7913,0.6207,-13.07,0.625,3.1,0.734,20.501404,0.006902,2.10697,0.1956870330298786
Gaia EDR3 5523239436275282688,0.063341,-0.019796,129.03753287683,-43.63976853719,-0.5536,0.4321,-1.811,0.457,4.605,0.467,20.279392,0.005331,1.999174,0.12591548706026526
Gaia EDR3 5523239436280803456,0.053387,-0.030194,129.02379053591,-43.65017604107,0.2638,0.3879,-5.041,1.01,5.48,0.369,19.43631,0.005436,,
Gaia EDR3 5523239436280808064,0.061437,-0.024278,129.03490839785,-43.64425218493,0.7186,0.0174,-1.654,0.019,-1.323,0.021,14.772697,0.002767,1.24168,0.005072955456207903
Gaia EDR3 5523239466335881472,0.067492,-0.019287,129.04326771584,-43.63925533943,0.3742,0.1221,-1.473,0.13,3.105,0.141,18.505287,0.003194,2.095789,0.030267590571181613
Gaia EDR3 5523239466335886336,0.062905,-0.013084,129.03692048526,-43.63305694225,0.1642,0.1385,-3.303,0.144,3.101,0.164,18.701422,0.00325,1.927153,0.03331078759388851
Gaia EDR3 5523239466335886848,0.072672,-0.00993,129.05040979582,-43.62989217427,0.4169,0.0622,-7.851,0.069,8.183,0.077,17.296217,0.002871,2.111195,0.01512581484922289
Gaia EDR3 5523239470634978432,0.059109,-0.011951,129.03167460554,-43.63192741314,-0.1376,1.4203,-0.856,1.394,0.406,1.977,20.854155,0.013945,1.920872,0.1652727215740216
Gaia EDR3 5523239470634986880,0.062885,-0.006314,129.03688304388,-43.62628741706,-0.3315,0.4114,-3.442,0.471,4.544,0.512,20.223387,0.005624,2.15299,0.11908737850248632
Gaia EDR3 5523239470634990976,0.06633,-0.001119,129.04163426351,-43.62108873858,2.5676,0.6218,-1.496,0.771,4.958,0.703,20.222055,0.00917,2.258884,0.12615798120906002
Gaia EDR3 5523239470634991360,0.060702,-0.012527,129.03387576972,-43.63250193616,-0.1182,0.4736,-5.757,0.462,7.381,0.479,20.22158,0.00583,2.483572,0.14887990343443858
Gaia EDR3 5523239470634993408,0.067281,6.3e-05,129.04294593824,-43.61990484863,0.1541,0.5716,-4.865,0.537,6.263,0.65,20.445145,0.007315,1.894259,0.18845098367260915
Gaia EDR3 5523239470634998528,0.062607,-0.012124,129.03650763656,-43.63209703769,-0.0943,0.4588,-3.269,0.464,2.645,0.482,20.298775,0.005748,2.029762,0.15780468209169043
Gaia EDR3 5523239470635005568,0.0629,-0.014377,129.03691506666,-43.63435028678,-0.848,0.5399,-3.704,0.629,4.494,0.673,20.460728,0.007139,1.766617,0.1414599619214889
Gaia EDR3 5523239470635008128,0.062902,-0.015252,129.03691923398,-43.63522469809,-2.2307,1.3457,-3.308,2.178,3.964,1.73,20.897501,0.012611,1.473555,0.29483301946195956
Gaia EDR3 5523239470635020416,0.067376,-0.011117,129.04309516402,-43.6310854095,-0.0223,1.4068,-4.518,1.308,1.947,1.191,20.814058,0.011785,1.870461,0.22723850806877383
Gaia EDR3 5523239470635034880,0.064916,-0.021195,129.0397104709,-43.64116563051,,,,,,,20.999329,0.016578,1.620766,0.32565943289303895
Gaia EDR3 5523239470635035904,0.070612,-0.00999,129.04756389468,-43.62995487278,1.4324,1.0465,-4.516,0.949,2.087,0.995,20.710049,0.010256,1.876988,0.24052262676156555
Gaia EDR3 5523239470635036160,0.068004,-0.015513,129.04396861415,-43.63548038137,-0.8062,0.7675,-2.811,0.882,5.055,0.779,20.672504,0.008822,2.111677,0.24456025206890125
Gaia EDR3 5523239470640544128,0.064309,-0.011867,129.03885849459,-43.63183881815,0.0607,0.0428,-2.578,0.045,2.689,0.052,16.573637,0.002827,2.715993,0.008096052879274535
Gaia EDR3 5523239470640545408,0.063587,-0.01794,129.03786943561,-43.63791185533,-0.0233,0.4595,-2.918,0.464,3.126,0.492,20.37147,0.006374,1.954552,0.11066980857506904
Gaia EDR3 5523239470640547712,0.067405,-0.01452,129.04313974618,-43.63448856119,5.0511,0.012,-35.471,0.012,4.715,0.014,13.754518,0.002761,1.551705,0.004785951326464795
Gaia EDR3 5523239470640549632,0.069794,-0.01252,129.04643776878,-43.63248528904,0.4216,0.0229,-4.321,0.024,5.75,0.028,15.450116,0.002779,1.792351,0.005627867741496637
Gaia EDR3 5523239500695621760,0.046052,-0.016206,129.01363846428,-43.63619381926,0.7726,0.1249,-5.199,0.134,3.885,0.145,18.638863,0.003265,1.826355,0.03076898366749011
Gaia EDR3 5523239500695622400,0.044711,-0.015153,129.01178506141,-43.63514254287,0.255,0.1789,-5.855,0.185,7.897,0.205,19.104403,0.003606,2.181681,0.05322633411670905
