EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 2033899355216353536,-0.010212,0.023399,297.74793041849,32.26340419605,0.3685,0.0954,-2.501,0.084,-3.746,0.104,18.049925,0.003003,1.579283,0.01564298345286189,0.9741,1
Gaia EDR3 2033896335872609664,-0.001015,0.002176,297.75880669718,32.24218204562,0.1859,0.3114,-2.609,0.258,-3.629,0.379,19.420248,0.006676,,,0.9756,1
Gaia EDR3 2033896267178188544,0.006393,-0.004495,297.76756506204,32.2355110571,0.3459,0.1791,-2.325,0.333,-4.43,0.134,17.3434,0.003938,,,0.9582,1
Gaia EDR3 2033896331560567552,0.004717,0.00656,297.7655843296,32.24656561201,0.3383,0.2055,-3.032,0.178,-4.23,0.22,19.1176,0.003612,,,0.9582,1
Gaia EDR3 2033899355216357632,-0.009534,0.024897,297.74873165453,32.26490282911,0.3735,0.2841,-2.657,0.254,-4.542,0.321,18.819925,0.004719,1.83359,0.03135086102695564,0.9695,1
Gaia EDR3 2033896164073685632,0.009948,-0.017357,297.77176545168,32.22264865039,0.3934,0.4963,-2.681,0.415,-4.525,0.569,20.239492,0.005832,1.820942,0.09866933673350269,0.9753,1
Gaia EDR3 2033896370234276096,0.010766,0.019021,297.77273723978,32.25902600649,-0.3498,0.399,-2.803,0.366,-4.402,0.43,20.074509,0.005281,1.6723,0.1104372785353449,0.9745,1
Gaia EDR3 2033896301512619520,0.019364,-0.004086,297.78289946843,32.2359178671,0.1496,0.2451,-2.844,0.221,-4.603,0.282,19.460579,0.003901,1.888685,0.055099381513812315,0.9742,1
Gaia EDR3 2033899325171783296,0.005683,0.020202,297.76672691922,32.26020823382,0.2501,0.3656,-2.927,0.319,-4.543,0.399,19.885418,0.006107,1.691074,0.06672542069157265,0.9642,1
Gaia EDR3 2033899187735103104,-0.024109,0.003019,297.73150246946,32.24302147747,0.5541,0.8077,-2.881,0.778,-4.208,0.885,20.644478,0.00938,1.579042,0.17126224330324477,0.9695,1
Gaia EDR3 2033896267152992768,0.009352,-0.000158,297.77106285298,32.23984765517,-0.0675,0.2031,-2.427,0.174,-3.591,0.235,19.189522,0.003746,1.803984,0.0380617524011459,0.9787,1
Gaia EDR3 2033899290810182912,-0.004637,0.007439,297.7545236328,32.24744534088,-0.456,0.272,-2.389,0.239,-4.255,0.29,19.564053,0.004905,1.176659,0.10126523191438733,0.9783,1
Gaia EDR3 2033896267152970240,0.010228,-0.003139,297.77209800586,32.23686601241,-0.3074,0.3391,-2.478,0.299,-3.682,0.37,19.811369,0.004467,1.522768,0.05910766486918513,0.9814,1
Gaia EDR3 2033896198433691776,-0.015825,-0.018878,297.74130042795,32.22112704058,0.1367,0.4764,-2.322,0.408,-3.603,0.481,19.815119,0.005462,,,0.968,1
Gaia EDR3 2033896301517071872,0.01789,-0.000676,297.7811568989,32.2393281908,0.3799,0.6687,-2.5,0.625,-4.607,0.819,20.50024,0.007288,1.493753,0.1951086012175166,0.9646,1
Gaia EDR3 2033896129716097152,-0.00612,-0.02754,297.75277299934,32.21246569263,0.6053,0.3852,-2.513,0.351,-4.371,0.458,20.003633,0.004977,1.57921,0.09050683455795992,0.9511,1
Gaia EDR3 2033896335876821120,-0.005542,0.004673,297.75345441177,32.24467916052,-0.2747,0.7731,-2.483,0.668,-3.623,0.753,20.626625,0.007842,1.612669,0.1851293577899688,0.9801,1
Gaia EDR3 2033899187731113984,-0.020093,0.004723,297.73625010502,32.24472639116,-0.3009,0.1949,-2.682,0.17,-4.613,0.207,19.133146,0.003439,1.69343,0.03568487624619868,0.9725,1
Gaia EDR3 2033896365920990592,0.007714,0.014175,297.76912837483,32.2541810864,0.0159,0.1487,-3.015,0.131,-4.607,0.163,18.734818,0.003269,2.246969,0.040513571317178115,0.955,1
Gaia EDR3 2033899256454599680,-0.019246,0.014725,297.7372481539,32.25472894296,-0.3607,0.4511,-2.885,0.39,-4.535,0.49,20.150879,0.005608,1.658638,0.08198867782477304,0.9704,1
